n,epsilon,dd,hh,Qsc_MACRS,inv_C_start,inv_C_end,invC_sum,FOMS,FOMS_norm_n,FOMS_norm_ne,logQ,logInvC,logFOMS,logFOMS_norm_n,logFOMS_norm_ne
32,7,2.5000000000e-01,3.9062500000e-03,1.0446800000e-09,6.7634522600e+09,2.4371626806e+10,3.1135079066e+10,5.7805070000e-03,1.8064084375e-04,2.5805834821e-05,-1.7962033439e+01,1.0493249973e+01,-2.2380340686e+00,-3.7431840469e+00,-4.5882820869e+00
32,7,2.5000000000e-01,7.8125000000e-03,9.2474700000e-10,1.3055397596e+10,3.2943799815e+10,4.5999197411e+10,6.6917910000e-03,2.0911846875e-04,2.9874066964e-05,-1.8067954138e+01,1.0662750254e+01,-2.1744576315e+00,-3.6796076098e+00,-4.5247056498e+00
32,7,2.5000000000e-01,1.5625000000e-02,7.3196500000e-10,2.4746892948e+10,4.4061309380e+10,6.8808202328e+10,6.2714320000e-03,1.9598225000e-04,2.7997464286e-05,-1.8271019370e+01,1.0837640212e+01,-2.2026332823e+00,-3.7077832607e+00,-4.5528813007e+00
32,7,2.5000000000e-01,3.1250000000e-02,4.9482700000e-10,4.5969203378e+10,6.2476978981e+10,1.0844618236e+11,4.5171730000e-03,1.4116165625e-04,2.0165950893e-05,-1.8611093223e+01,1.1035214268e+01,-2.3451332764e+00,-3.8502832547e+00,-4.6953812947e+00
32,7,2.5000000000e-01,6.2500000000e-02,2.4694300000e-10,8.4237970924e+10,9.5421854955e+10,1.7965982588e+11,1.8637630000e-03,5.8242593750e-05,8.3203705357e-06,-1.9214806560e+01,1.1254450974e+01,-2.7296093143e+00,-4.2347592926e+00,-5.0798573326e+00
32,7,2.5000000000e-01,1.2500000000e-01,7.5647900000e-11,1.5213300000e+11,1.5733600000e+11,3.0946900000e+11,3.0127100000e-04,9.4147187500e-06,1.3449598214e-06,-2.0242406247e+01,1.1490617152e+01,-3.5210426710e+00,-5.0261926493e+00,-5.8712906893e+00
32,7,2.5000000000e-01,2.5000000000e-01,6.5994700000e-12,2.6898500000e+11,2.6988300000e+11,5.3886800000e+11,3.9925100000e-06,1.2476593750e-07,1.7823705357e-08,-2.2360981882e+01,1.1731482394e+01,-5.3987539874e+00,-6.9039039657e+00,-7.7490020057e+00
32,7,2.5000000000e-01,5.0000000000e-01,3.9990300000e-12,4.5875600000e+11,4.5834100000e+11,9.1709700000e+11,2.4949900000e-06,7.7968437500e-08,1.1138348214e-08,-2.2796090676e+01,1.1962415273e+01,-5.6029311907e+00,-7.1080811690e+00,-7.9531792090e+00
32,7,2.5000000000e-01,1.0000000000e+00,5.3730700000e-13,7.3281700000e+11,7.3274800000e+11,1.4655650000e+12,7.1977300000e-08,2.2492906250e-09,3.2132723214e-10,-2.4539555003e+01,1.2166005085e+01,-7.1428044486e+00,-8.6479544269e+00,-9.4930524669e+00
32,7,5.0000000000e-01,3.9062500000e-03,6.0194000000e-10,1.0664979612e+10,2.9904628405e+10,4.0569608017e+10,2.5006550000e-03,7.8145468750e-05,1.1163638393e-05,-1.8440893592e+01,1.0608200812e+01,-2.6019462211e+00,-4.1070961994e+00,-4.9521942394e+00
32,7,5.0000000000e-01,7.8125000000e-03,5.0718100000e-10,2.0189091819e+10,4.0067696229e+10,6.0256788048e+10,2.6368030000e-03,8.2400093750e-05,1.1771441964e-05,-1.8589674049e+01,1.0780005978e+01,-2.5789223159e+00,-4.0840722942e+00,-4.9291703342e+00
32,7,5.0000000000e-01,1.5625000000e-02,3.6747000000e-10,3.7328008233e+10,5.4581091264e+10,9.1909099497e+10,2.1112880000e-03,6.5977750000e-05,9.4253928571e-06,-1.8869556221e+01,1.0963358511e+01,-2.6754525207e+00,-4.1806024990e+00,-5.0257005390e+00
32,7,5.0000000000e-01,3.1250000000e-02,2.0728600000e-10,6.7531389009e+10,7.9559664080e+10,1.4709105309e+11,1.0751600000e-03,3.3598750000e-05,4.7998214286e-06,-1.9366860058e+01,1.1167586257e+01,-2.9685269014e+00,-4.4736768797e+00,-5.3187749197e+00
32,7,5.0000000000e-01,6.2500000000e-02,7.6157200000e-11,1.2048400000e+11,1.2647000000e+11,2.4695400000e+11,2.4365900000e-04,7.6143437500e-06,1.0877633929e-06,-2.0236578063e+01,1.1392616065e+01,-3.6132175425e+00,-5.1183675208e+00,-5.9634655608e+00
32,7,5.0000000000e-01,1.2500000000e-01,1.1895700000e-11,2.1217100000e+11,2.1360600000e+11,4.2577700000e+11,1.0249600000e-05,3.2030000000e-07,4.5757142857e-08,-2.1849219994e+01,1.1629182198e+01,-4.9892930830e+00,-6.4944430613e+00,-7.3395411014e+00
32,7,5.0000000000e-01,2.5000000000e-01,3.6510500000e-12,3.6489900000e+11,3.6451300000e+11,7.2941200000e+11,1.6540800000e-06,5.1690000000e-08,7.3842857143e-09,-2.2875164439e+01,1.1862972904e+01,-5.7814434895e+00,-7.2865934678e+00,-8.1316915078e+00
32,7,5.0000000000e-01,5.0000000000e-01,2.3205100000e-13,5.9677400000e+11,5.9674000000e+11,1.1935140000e+12,1.0933000000e-08,3.4165625000e-10,4.8808035714e-11,-2.5268833111e+01,1.2076827518e+01,-7.9612606519e+00,-9.4664106302e+00,-1.0311508670e+01
32,7,5.0000000000e-01,1.0000000000e+00,8.0667300000e-14,8.9537500000e+11,8.9538000000e+11,1.7907550000e+12,1.9823400000e-09,6.1948125000e-11,8.8497321429e-12,-2.6186604958e+01,1.2253036172e+01,-8.7028218557e+00,-1.0207971834e+01,-1.1053069874e+01
32,7,1.0000000000e+00,3.9062500000e-03,3.0171000000e-10,1.7959233116e+10,3.7707746277e+10,5.5666979393e+10,8.6203000000e-04,2.6938437500e-05,3.8483482143e-06,-1.9040820590e+01,1.0745597656e+01,-3.0644776198e+00,-4.5696275981e+00,-5.4147256381e+00
32,7,1.0000000000e+00,7.8125000000e-03,2.3280300000e-10,3.3035111498e+10,5.0996447814e+10,8.4031559312e+10,7.7475600000e-04,2.4211125000e-05,3.4587321429e-06,-1.9266022855e+01,1.0924442423e+01,-3.1108350517e+00,-4.6159850301e+00,-5.4610830701e+00
32,7,1.0000000000e+00,1.5625000000e-02,1.4148400000e-10,5.9404176217e+10,7.2216257024e+10,1.3162043324e+11,4.4821200000e-04,1.4006625000e-05,2.0009464286e-06,-1.9698585341e+01,1.1119323316e+01,-3.3485165203e+00,-4.8536664986e+00,-5.6987645386e+00
32,7,1.0000000000e+00,3.1250000000e-02,5.8096200000e-11,1.0489900000e+11,1.1140800000e+11,2.1630700000e+11,1.2419700000e-04,3.8811562500e-06,5.5445089286e-07,-2.0471704547e+01,1.1335070574e+01,-3.9058888945e+00,-5.4110388728e+00,-6.2561369128e+00
32,7,1.0000000000e+00,6.2500000000e-02,1.1799800000e-11,1.8319400000e+11,1.8494200000e+11,3.6813600000e+11,8.7197000000e-06,2.7249062500e-07,3.8927232143e-08,-2.1856250707e+01,1.1566008289e+01,-5.0594984566e+00,-6.5646484350e+00,-7.4097464750e+00
32,7,1.0000000000e+00,1.2500000000e-01,7.4933100000e-13,3.1522600000e+11,3.1538000000e+11,6.3060600000e+11,6.0235400000e-08,1.8823562500e-09,2.6890803571e-10,-2.4250652600e+01,1.1799758099e+01,-7.2201482013e+00,-8.7252981797e+00,-9.5703962197e+00
32,7,1.0000000000e+00,2.5000000000e-01,2.8890400000e-14,5.2101800000e+11,5.2102000000e+11,1.0420380000e+12,1.4795700000e-10,4.6236562500e-12,6.6052232143e-13,-2.7078492890e+01,1.2017883557e+01,-9.8298644831e+00,-1.1335014461e+01,-1.2180112501e+01
32,7,1.0000000000e+00,5.0000000000e-01,7.1270300000e-14,7.9786100000e+11,7.9784400000e+11,1.5957050000e+12,1.3788500000e-09,4.3089062500e-11,6.1555803571e-12,-2.6294182826e+01,1.2202952606e+01,-8.8604829765e+00,-1.0365632955e+01,-1.1210730995e+01
32,7,1.0000000000e+00,1.0000000000e+00,2.3312500000e-14,1.0950800000e+12,1.0950700000e+12,2.1901500000e+12,2.0248800000e-10,6.3277500000e-12,9.0396428571e-13,-2.7264822302e+01,1.2340473860e+01,-9.6936007092e+00,-1.1198750688e+01,-1.2043848728e+01
32,10,3.1250000000e-02,3.9062500000e-03,2.3184700000e-09,2.3855428310e+09,1.3728993538e+10,1.6114536369e+10,1.4735593000e-02,4.6048728125e-04,4.6048728125e-05,-1.7269597039e+01,1.0207217815e+01,-1.8316323823e+00,-3.3367823606e+00,-4.3367823606e+00
32,10,3.1250000000e-02,7.8125000000e-03,2.1443700000e-09,4.7035388200e+09,1.8635736609e+10,2.3339275429e+10,1.8257086000e-02,5.7053393750e-04,5.7053393750e-05,-1.7337400554e+01,1.0368087369e+01,-1.7385685387e+00,-3.2437185170e+00,-4.2437185170e+00
32,10,3.1250000000e-02,1.5625000000e-02,1.8403900000e-09,9.2442835050e+09,2.4537679659e+10,3.3781963164e+10,1.9464762000e-02,6.0827381250e-04,6.0827381250e-05,-1.7470180270e+01,1.0528684884e+01,-1.7107509021e+00,-3.2159008804e+00,-4.2159008804e+00
32,10,3.1250000000e-02,3.1250000000e-02,1.4692000000e-09,1.8025367662e+10,3.4549437649e+10,5.2574805311e+10,1.9305656000e-02,6.0330175000e-04,6.0330175000e-05,-1.7665838161e+01,1.0720777673e+01,-1.7143154366e+00,-3.2194654149e+00,-4.2194654149e+00
32,10,3.1250000000e-02,6.2500000000e-02,1.0391600000e-09,3.4893569831e+10,5.1703450097e+10,8.6597019928e+10,1.5907869000e-02,4.9712090625e-04,4.9712090625e-05,-1.7966635157e+01,1.0937502947e+01,-1.7983879941e+00,-3.3035379724e+00,-4.3035379724e+00
32,10,3.1250000000e-02,1.2500000000e-01,6.2483600000e-10,6.7160327317e+10,8.2876118941e+10,1.5003644626e+11,9.9649370000e-03,3.1140428125e-04,3.1140428125e-05,-1.8408467913e+01,1.1176196769e+01,-2.0015254426e+00,-3.5066754210e+00,-4.5066754210e+00
32,10,3.1250000000e-02,2.5000000000e-01,3.0105900000e-10,1.2731000000e+11,1.3966800000e+11,2.6697800000e+11,4.1164750000e-03,1.2863984375e-04,1.2863984375e-05,-1.9042696771e+01,1.1426475475e+01,-2.3854745178e+00,-3.8906244961e+00,-4.8906244961e+00
32,10,3.1250000000e-02,5.0000000000e-01,1.3038100000e-10,2.3507500000e+11,2.4419200000e+11,4.7926700000e+11,1.3859730000e-03,4.3311656250e-05,4.3311656250e-06,-1.9769571385e+01,1.1680577527e+01,-2.8582452301e+00,-4.3633952084e+00,-5.3633952084e+00
32,10,3.1250000000e-02,1.0000000000e+00,4.7234100000e-11,4.1471900000e+11,4.2012700000e+11,8.3484600000e+11,3.1685700000e-04,9.9017812500e-06,9.9017812500e-07,-2.0651488711e+01,1.1921606371e+01,-3.4991366940e+00,-5.0042866723e+00,-6.0042866723e+00
32,10,6.2500000000e-02,3.9062500000e-03,1.8606600000e-09,2.9225791690e+09,1.5398195737e+10,1.8320774906e+10,1.0790060000e-02,3.3718937500e-04,3.3718937500e-05,-1.7460665957e+01,1.0262943839e+01,-1.9669761403e+00,-3.4721261187e+00,-4.4721261187e+00
32,10,6.2500000000e-02,7.8125000000e-03,1.7211800000e-09,5.7444573510e+09,2.1248364857e+10,2.6992822208e+10,1.3603318000e-02,4.2510368750e-04,4.2510368750e-05,-1.7528347418e+01,1.0431248294e+01,-1.8663551495e+00,-3.3715051278e+00,-4.3715051278e+00
32,10,6.2500000000e-02,1.5625000000e-02,1.4758200000e-09,1.1242192814e+10,2.8344120406e+10,3.9586313220e+10,1.4667589000e-02,4.5836215625e-04,4.5836215625e-05,-1.7661933217e+01,1.0597545057e+01,-1.8336412679e+00,-3.3387912462e+00,-4.3387912462e+00
32,10,6.2500000000e-02,3.1250000000e-02,1.1637900000e-09,2.1766366843e+10,3.9762932843e+10,6.1529299686e+10,1.4176701000e-02,4.4302190625e-04,4.4302190625e-05,-1.7868250758e+01,1.0789081972e+01,-1.8484248202e+00,-3.3535747985e+00,-4.3535747985e+00
32,10,6.2500000000e-02,6.2500000000e-02,7.9240700000e-10,4.1683919935e+10,5.8906285165e+10,1.0059020510e+11,1.0744805000e-02,3.3577515625e-04,3.3577515625e-05,-1.8202103393e+01,1.1002555694e+01,-1.9688014618e+00,-3.4739514401e+00,-4.4739514401e+00
32,10,6.2500000000e-02,1.2500000000e-01,4.3879300000e-10,7.8955606023e+10,9.3388537149e+10,1.7234414317e+11,5.6449850000e-03,1.7640578125e-04,1.7640578125e-05,-1.8715480619e+01,1.1236396529e+01,-2.2483372078e+00,-3.7534871861e+00,-4.7534871861e+00
32,10,6.2500000000e-02,2.5000000000e-01,1.7538700000e-10,1.4710800000e+11,1.5638200000e+11,3.0349000000e+11,1.5881260000e-03,4.9628937500e-05,4.9628937500e-06,-1.9512005201e+01,1.1482144386e+01,-2.7991150441e+00,-4.3042650225e+00,-5.3042650225e+00
32,10,6.2500000000e-02,5.0000000000e-01,4.6564800000e-11,2.6646000000e+11,2.7064200000e+11,5.3710200000e+11,1.9811500000e-04,6.1910937500e-06,6.1910937500e-07,-2.0663884516e+01,1.1730056770e+01,-3.7030826412e+00,-5.2082326195e+00,-6.2082326195e+00
32,10,6.2500000000e-02,1.0000000000e+00,1.0658700000e-11,4.6138600000e+11,4.6284700000e+11,9.2423300000e+11,1.7862300000e-05,5.5819687500e-07,5.5819687500e-08,-2.1944591523e+01,1.1965781471e+01,-4.7480626209e+00,-6.2532125992e+00,-7.2532125992e+00
32,10,1.2500000000e-01,3.9062500000e-03,1.3264500000e-09,3.9777596970e+09,1.8239462161e+10,2.2217221858e+10,6.6499800000e-03,2.0781187500e-04,2.0781187500e-05,-1.7754618232e+01,1.0346689752e+01,-2.1771796608e+00,-3.6823296392e+00,-4.6823296392e+00
32,10,1.2500000000e-01,7.8125000000e-03,1.2173000000e-09,7.7733602070e+09,2.5235933161e+10,3.3009293368e+10,8.3210490000e-03,2.6003278125e-04,2.6003278125e-05,-1.7829204756e+01,1.0518636227e+01,-2.0798219206e+00,-3.5849718989e+00,-4.5849718989e+00
32,10,1.2500000000e-01,1.5625000000e-02,1.0317600000e-09,1.4995878223e+10,3.3670343292e+10,4.8666221515e+10,8.8132100000e-03,2.7541281250e-04,2.7541281250e-05,-1.7972842626e+01,1.0687227629e+01,-2.0548658814e+00,-3.5600158598e+00,-4.5600158598e+00
32,10,1.2500000000e-01,3.1250000000e-02,7.7997500000e-10,2.8654047092e+10,4.7074339144e+10,7.5728386236e+10,7.8372850000e-03,2.4491515625e-04,2.4491515625e-05,-1.8215838634e+01,1.0879258702e+01,-2.1058343600e+00,-3.6109843383e+00,-4.6109843383e+00
32,10,1.2500000000e-01,6.2500000000e-02,4.8532700000e-10,5.3826442759e+10,6.9489550617e+10,1.2331599338e+11,4.9412250000e-03,1.5441328125e-04,1.5441328125e-05,-1.8627931094e+01,1.1091019406e+01,-2.3061653699e+00,-3.8113153483e+00,-4.8113153483e+00
32,10,1.2500000000e-01,1.2500000000e-01,2.2442000000e-10,9.9664108692e+10,1.1042300000e+11,2.1008710869e+11,1.7999840000e-03,5.6249500000e-05,5.6249500000e-06,-1.9297876884e+01,1.1322399404e+01,-2.7447313553e+00,-4.2498813336e+00,-5.2498813336e+00
32,10,1.2500000000e-01,2.5000000000e-01,5.6976800000e-11,1.8101800000e+11,1.8543600000e+11,3.6645400000e+11,2.0237700000e-04,6.3242812500e-06,6.3242812500e-07,-2.0488603892e+01,1.1564019467e+01,-3.6938388463e+00,-5.1989888246e+00,-6.1989888246e+00
32,10,1.2500000000e-01,5.0000000000e-01,4.7132100000e-12,3.1971000000e+11,3.2046500000e+11,6.4017500000e+11,2.4192400000e-06,7.5601250000e-08,7.5601250000e-09,-2.2653366419e+01,1.1806298710e+01,-5.6163210454e+00,-7.1214710238e+00,-8.1214710238e+00
32,10,1.2500000000e-01,1.0000000000e+00,2.4417600000e-13,5.3928200000e+11,5.3933300000e+11,1.0786150000e+12,1.0940000000e-08,3.4187500000e-10,3.4187500000e-11,-2.5224594050e+01,1.2032866456e+01,-7.9609826780e+00,-9.4661326563e+00,-1.0466132656e+01
32,10,2.5000000000e-01,3.9062500000e-03,8.2929800000e-10,6.0325882390e+09,2.2633055126e+10,2.8665643365e+10,3.3537330000e-03,1.0480415625e-04,1.0480415625e-05,-1.8162578764e+01,1.0457361693e+01,-2.4744715157e+00,-3.9796214941e+00,-4.9796214941e+00
32,10,2.5000000000e-01,7.8125000000e-03,7.4196400000e-10,1.1664610008e+10,3.0849844774e+10,4.2514454782e+10,3.9815130000e-03,1.2442228125e-04,1.2442228125e-05,-1.8259234332e+01,1.0628536614e+01,-2.3999518619e+00,-3.9051018402e+00,-4.9051018402e+00
32,10,2.5000000000e-01,1.5625000000e-02,5.9738400000e-10,2.2133137162e+10,4.1104460808e+10,6.3237597970e+10,3.8390890000e-03,1.1997153125e-04,1.1997153125e-05,-1.8447492827e+01,1.0800975365e+01,-2.4157718197e+00,-3.9209217980e+00,-4.9209217980e+00
32,10,2.5000000000e-01,3.1250000000e-02,4.1634800000e-10,4.1088497860e+10,5.7711380837e+10,9.8799878697e+10,2.9135060000e-03,9.1047062500e-05,9.1047062500e-06,-1.8761087034e+01,1.0994756411e+01,-2.5355840832e+00,-4.0407340615e+00,-5.0407340615e+00
32,10,2.5000000000e-01,6.2500000000e-02,2.1584400000e-10,7.5140036538e+10,8.6679569870e+10,1.6181960641e+11,1.2824970000e-03,4.0078031250e-05,4.0078031250e-06,-1.9331720039e+01,1.1209031141e+01,-2.8919436421e+00,-4.3970936204e+00,-5.3970936204e+00
32,10,2.5000000000e-01,1.2500000000e-01,6.8049300000e-11,1.3529100000e+11,1.4071500000e+11,2.7600600000e+11,2.1742600000e-04,6.7945625000e-06,6.7945625000e-07,-2.0334352676e+01,1.1440918523e+01,-3.6626885238e+00,-5.1678385021e+00,-6.1678385021e+00
32,10,2.5000000000e-01,2.5000000000e-01,5.7038700000e-12,2.3901700000e+11,2.3991300000e+11,4.7893000000e+11,2.6506800000e-06,8.2833750000e-08,8.2833750000e-09,-2.2487660763e+01,1.1680272042e+01,-5.5766426988e+00,-7.0817926771e+00,-8.0817926771e+00
32,10,2.5000000000e-01,5.0000000000e-01,4.3112200000e-12,4.0968700000e+11,4.0914700000e+11,8.1883400000e+11,2.5890600000e-06,8.0908125000e-08,8.0908125000e-09,-2.2730799629e+01,1.1913195867e+01,-5.5868578849e+00,-7.0920078632e+00,-8.0920078632e+00
32,10,2.5000000000e-01,1.0000000000e+00,6.0282900000e-13,6.6266700000e+11,6.6257300000e+11,1.3252400000e+12,8.1927200000e-08,2.5602250000e-09,2.5602250000e-10,-2.4439611727e+01,1.2122294536e+01,-7.0865718876e+00,-8.5917218660e+00,-9.5917218660e+00
32,10,5.0000000000e-01,3.9062500000e-03,4.5575200000e-10,9.9600134700e+09,2.8640956610e+10,3.8600970080e+10,1.3639580000e-03,4.2623687500e-05,4.2623687500e-06,-1.8682542834e+01,1.0586598219e+01,-2.8651990026e+00,-4.3703489809e+00,-5.3703489809e+00
32,10,5.0000000000e-01,7.8125000000e-03,3.8757900000e-10,1.8865338913e+10,3.8416323830e+10,5.7281662743e+10,1.4638000000e-03,4.5743750000e-05,4.5743750000e-06,-1.8823279524e+01,1.0758015616e+01,-2.8345182572e+00,-4.3396682355e+00,-5.3396682355e+00
32,10,5.0000000000e-01,1.5625000000e-02,2.8501700000e-10,3.4868739714e+10,5.2056193949e+10,8.6924933663e+10,1.2012470000e-03,3.7538968750e-05,3.7538968750e-06,-1.9090258471e+01,1.0939144368e+01,-2.9203676839e+00,-4.4255176623e+00,-5.4255176623e+00
32,10,5.0000000000e-01,3.1250000000e-02,1.6488900000e-10,6.2959719604e+10,7.5175164669e+10,1.3813488427e+11,6.3889700000e-04,1.9965531250e-05,1.9965531250e-06,-1.9565616632e+01,1.1140303368e+01,-3.1945691511e+00,-4.6997191295e+00,-5.6997191295e+00
32,10,5.0000000000e-01,6.2500000000e-02,6.2517300000e-11,1.1193600000e+11,1.1815200000e+11,2.3008800000e+11,1.5298200000e-04,4.7806875000e-06,4.7806875000e-07,-2.0407999573e+01,1.1361893969e+01,-3.8153596657e+00,-5.3205096440e+00,-6.3205096440e+00
32,10,5.0000000000e-01,1.2500000000e-01,9.8724200000e-12,1.9646800000e+11,1.9796500000e+11,3.9443300000e+11,6.5398300000e-06,2.0436968750e-07,2.0436968750e-08,-2.2011152754e+01,1.1595973243e+01,-5.1844335408e+00,-6.6895835191e+00,-7.6895835191e+00
32,10,5.0000000000e-01,2.5000000000e-01,3.5777700000e-12,3.3773900000e+11,3.3724300000e+11,6.7498200000e+11,1.4698200000e-06,4.5931875000e-08,4.5931875000e-09,-2.2892775164e+01,1.1829292191e+01,-5.8327358474e+00,-7.3378858257e+00,-8.3378858257e+00
32,10,5.0000000000e-01,5.0000000000e-01,2.4295700000e-13,5.5427200000e+11,5.5422600000e+11,1.1084980000e+12,1.1131200000e-08,3.4785000000e-10,3.4785000000e-11,-2.5228941167e+01,1.2044734914e+01,-7.9534580140e+00,-9.4586079923e+00,-1.0458607992e+01
32,10,5.0000000000e-01,1.0000000000e+00,9.7778400000e-14,8.3768500000e+11,8.3769800000e+11,1.6753830000e+12,2.7248700000e-09,8.5152187500e-11,8.5152187500e-12,-2.6019514147e+01,1.2224114104e+01,-8.5646542125e+00,-1.0069804191e+01,-1.1069804191e+01
32,10,1.0000000000e+00,3.9062500000e-03,2.2119600000e-10,1.7295195376e+10,3.6811501128e+10,5.4106696504e+10,4.5035100000e-04,1.4073468750e-05,1.4073468750e-06,-1.9310445462e+01,1.0733251019e+01,-3.3464488686e+00,-4.8515988469e+00,-5.8515988469e+00
32,10,1.0000000000e+00,7.8125000000e-03,1.7220400000e-10,3.1799076437e+10,4.9675758290e+10,8.1474834727e+10,4.1101100000e-04,1.2844093750e-05,1.2844093750e-06,-1.9527913530e+01,1.0911023488e+01,-3.3861465548e+00,-4.8912965331e+00,-5.8912965331e+00
32,10,1.0000000000e+00,1.5625000000e-02,1.0586300000e-10,5.7124911281e+10,6.9994728397e+10,1.2711963968e+11,2.4235300000e-04,7.5735312500e-06,7.5735312500e-07,-1.9950511606e+01,1.1104212653e+01,-3.6155515999e+00,-5.1207015783e+00,-6.1207015783e+00
32,10,1.0000000000e+00,3.1250000000e-02,4.4288800000e-11,1.0065300000e+11,1.0729800000e+11,2.0795100000e+11,6.9389500000e-05,2.1684218750e-06,2.1684218750e-07,-2.0707412173e+01,1.1317961013e+01,-4.1587062419e+00,-5.6638562202e+00,-6.6638562202e+00
32,10,1.0000000000e+00,6.2500000000e-02,9.2084300000e-12,1.7527200000e+11,1.7709900000e+11,3.5237100000e+11,5.0829700000e-06,1.5884281250e-07,1.5884281250e-08,-2.2071628818e+01,1.1547000159e+01,-5.2938824535e+00,-6.7990324318e+00,-7.7990324318e+00
32,10,1.0000000000e+00,1.2500000000e-01,6.0185500000e-13,3.0099600000e+11,3.0116200000e+11,6.0215800000e+11,3.7105600000e-08,1.1595500000e-09,1.1595500000e-10,-2.4441016254e+01,1.1779710461e+01,-7.4305605414e+00,-8.9357105198e+00,-9.9357105198e+00
32,10,1.0000000000e+00,2.5000000000e-01,2.7230200000e-14,4.9744300000e+11,4.9744600000e+11,9.9488900000e+11,1.2549400000e-10,3.9216875000e-12,3.9216875000e-13,-2.7129898338e+01,1.1997774629e+01,-9.9013770378e+00,-1.1406527016e+01,-1.2406527016e+01
32,10,1.0000000000e+00,5.0000000000e-01,6.4640400000e-14,7.6299100000e+11,7.6297100000e+11,1.5259620000e+12,1.0846700000e-09,3.3895937500e-11,3.3895937500e-12,-2.6378991930e+01,1.2183543719e+01,-8.9647023715e+00,-1.0469852350e+01,-1.1469852350e+01
32,10,1.0000000000e+00,1.0000000000e+00,2.5206800000e-14,1.0493900000e+12,1.0493900000e+12,2.0987800000e+12,2.2685400000e-10,7.0891875000e-12,7.0891875000e-13,-2.7196964569e+01,1.2321966917e+01,-9.6442535586e+00,-1.1149403537e+01,-1.2149403537e+01
64,1,3.1250000000e-02,3.9062500000e-03,2.0422100000e-09,1.4907666983e+10,2.3482192514e+10,3.8389859497e+10,5.4474497000e-02,8.5116401562e-04,8.5116401562e-04,-1.7379799203e+01,1.0584216523e+01,-1.2638067712e+00,-3.0699867452e+00,-3.0699867452e+00
64,1,3.1250000000e-02,7.8125000000e-03,1.4711500000e-09,2.6933638495e+10,3.3205415515e+10,6.0139054010e+10,4.4284124000e-02,6.9193943750e-04,6.9193943750e-04,-1.7664686088e+01,1.0779156592e+01,-1.3537519418e+00,-3.1599319158e+00,-3.1599319158e+00
64,1,3.1250000000e-02,1.5625000000e-02,9.0853000000e-10,4.7713655798e+10,5.1003787849e+10,9.8717443647e+10,2.7723493000e-02,4.3317957812e-04,4.3317957812e-04,-1.8083321455e+01,1.0994393900e+01,-1.5571520520e+00,-3.3633320260e+00,-3.3633320260e+00
64,1,3.1250000000e-02,3.1250000000e-02,4.8335500000e-10,8.4307302075e+10,8.5069146770e+10,1.6937644884e+11,1.3463628000e-02,2.1036918750e-04,2.1036918750e-04,-1.8631467569e+01,1.1228853023e+01,-1.8708378964e+00,-3.6770178704e+00,-3.6770178704e+00
64,1,3.1250000000e-02,6.2500000000e-02,2.3519300000e-10,1.4975600000e+11,1.4945100000e+11,2.9920700000e+11,5.6311510000e-03,8.7986734375e-05,8.7986734375e-05,-1.9257151216e+01,1.1475971750e+01,-2.2494028268e+00,-4.0555828008e+00,-4.0555828008e+00
64,1,3.1250000000e-02,1.2500000000e-01,1.0150200000e-10,2.6449500000e+11,2.6375600000e+11,5.2825100000e+11,1.8516720000e-03,2.8932375000e-05,2.8932375000e-05,-1.9987050801e+01,1.1722840328e+01,-2.7324359406e+00,-4.5386159145e+00,-4.5386159145e+00
64,1,3.1250000000e-02,2.5000000000e-01,4.2951500000e-11,4.5163500000e+11,4.5108200000e+11,9.0271700000e+11,5.6660900000e-04,8.8532656250e-06,8.8532656250e-06,-2.0734043329e+01,1.1955551621e+01,-3.2467165314e+00,-5.0528965054e+00,-5.0528965054e+00
64,1,3.1250000000e-02,5.0000000000e-01,1.5051900000e-11,7.2260300000e+11,7.2243000000e+11,1.4450330000e+12,1.1138800000e-04,1.7404375000e-06,1.7404375000e-06,-2.1644817351e+01,1.2159877765e+01,-3.9531615939e+00,-5.7593415678e+00,-5.7593415678e+00
