n,E,dd,hh,inv_C_start,inv_C_end,Qsc_start,Qsc_end,Qsc_MACRS,Voc_MACRS,FOMS
32,3,1,0.125,3.65027E+11,3.65136E+11,2.38425E-09,2.38535E-09,1.10293E-12,0.663264267,1.51099E-07
32,3,1,0.25,5.98765E+11,5.98765E+11,2.32878E-09,2.32881E-09,3.17432E-14,0.020913749,2.05273E-10
32,3,1,0.5,9.04436E+11,9.04428E+11,2.26718E-09,2.26712E-09,6.14493E-14,0.074310759,1.16195E-09
32,3,1,1,1.22203E+12,1.22202E+12,2.17951E-09,2.1795E-09,1.39508E-14,0.018611379,8.09201E-11
32,5,0.03125,0.00390625,4139197243,19654555636,4.69273E-10,3.04637E-09,2.5771E-09,57.93266492,0.026882573
32,5,0.03125,0.0078125,8101735289,26122192482,4.65809E-10,2.80022E-09,2.33441E-09,69.37412484,0.031727204
32,5,0.03125,0.015625,15727483248,34316403036,4.66698E-10,2.39778E-09,1.93108E-09,74.94318431,0.031746671
32,5,0.03125,0.03125,30211128652,48513362332,4.6505E-10,1.90706E-09,1.44201E-09,78.46813945,0.027847836
32,5,0.03125,0.0625,57522643015,74328361427,4.60647E-10,1.38814E-09,9.27498E-10,76.68089206,0.019295461
32,5,0.03125,0.125,1.0866E+11,1.23224E+11,4.55239E-10,9.65577E-10,5.10338E-10,69.51577668,0.010273834
32,5,0.03125,0.25,2.01542E+11,2.12329E+11,4.41534E-10,6.71515E-10,2.29981E-10,53.59447626,0.003723874
32,5,0.03125,0.5,3.60383E+11,3.68163E+11,4.24313E-10,5.2237E-10,9.8057E-11,39.40211622,0.001191681
32,5,0.03125,1,6.04138E+11,6.08648E+11,4.13435E-10,4.49462E-10,3.60264E-11,23.79218242,0.000267777
32,5,0.0625,0.00390625,4663696911,20820081815,8.24977E-10,3.07925E-09,2.25427E-09,60.26275966,0.022030387
32,5,0.0625,0.0078125,9105796207,27925001690,8.20543E-10,2.85753E-09,2.03699E-09,72.32480982,0.026138777
32,5,0.0625,0.015625,17624513337,37053695368,8.19391E-10,2.4987E-09,1.67931E-09,78.1446592,0.026231372
32,5,0.0625,0.03125,33705925049,52483670010,8.12351E-10,2.0498E-09,1.23745E-09,80.2001891,0.022452159
32,5,0.0625,0.0625,63783876635,80292956966,7.96531E-10,1.5653E-09,7.68767E-10,74.87655987,0.014485368
32,5,0.0625,0.125,1.19428E+11,1.32462E+11,7.7039E-10,1.16043E-09,3.9004E-10,61.70615608,0.006518898
32,5,0.0625,0.25,2.19293E+11,2.27376E+11,7.34116E-10,8.8139E-10,1.47274E-10,39.42060762,0.001648094
32,5,0.0625,0.5,3.8747E+11,3.91196E+11,6.94289E-10,7.34306E-10,4.00168E-11,18.24082698,0.00021212
32,5,0.0625,1,6.4156E+11,6.42766E+11,6.69761E-10,6.78694E-10,8.93334E-12,6.550052081,1.74361E-05
32,5,0.125,0.00390625,5697611986,22899865553,1.33275E-09,3.12825E-09,1.79549E-09,64.0429392,0.01568344
32,5,0.125,0.0078125,11070102441,30858723812,1.32623E-09,2.93431E-09,1.60808E-09,75.86759404,0.018444818
32,5,0.125,0.015625,21217036061,41209011994,1.31216E-09,2.61971E-09,1.30755E-09,80.11563556,0.01815639
32,5,0.125,0.03125,40205069325,58597197808,1.29384E-09,2.22063E-09,9.26794E-10,78.10398663,0.01443708
32,5,0.125,0.0625,75140003271,89752161514,1.25666E-09,1.7854E-09,5.28734E-10,65.81757643,0.00784189
32,5,0.125,0.125,1.38651E+11,1.4825E+11,1.20236E-09,1.42798E-09,2.25615E-10,44.98817131,0.002484358
32,5,0.125,0.25,2.50235E+11,2.54194E+11,1.13568E-09,1.19171E-09,5.6034E-11,18.73932867,0.000269432
32,5,0.125,0.5,4.33996E+11,4.34788E+11,1.07347E-09,1.07923E-09,5.75283E-12,3.351937277,4.89127E-06
32,5,0.125,1,7.04755E+11,7.04802E+11,1.03882E-09,1.03913E-09,3.12133E-13,0.269301418,2.33619E-08
32,5,0.25,0.00390625,7715907324,26318886015,1.9296E-09,3.19025E-09,1.26064E-09,69.07512827,0.009201415
32,5,0.25,0.0078125,14851608109,35360769983,1.91977E-09,3.02237E-09,1.1026E-09,78.36169264,0.010384706
32,5,0.25,0.015625,28077813996,47567479367,1.89721E-09,2.75348E-09,8.56271E-10,77.70657108,0.009435187
32,5,0.25,0.03125,52077891412,68226672337,1.85412E-09,2.41411E-09,5.59991E-10,68.14811131,0.006417863
32,5,0.25,0.0625,95395710888,1.05995E+11,1.79219E-09,2.06087E-09,2.68684E-10,47.47501915,0.002473264
32,5,0.25,0.125,1.72324E+11,1.77189E+11,1.71179E-09,1.79209E-09,8.03032E-11,22.55735237,0.00038342
32,5,0.25,0.25,3.03926E+11,3.04814E+11,1.62668E-09,1.63419E-09,7.50438E-12,3.732026217,5.83187E-06
32,5,0.25,0.5,5.13747E+11,5.13453E+11,1.55605E-09,1.55259E-09,3.45583E-12,2.232790147,2.08691E-06
32,5,0.25,1,8.07017E+11,8.06968E+11,1.5088E-09,1.50835E-09,4.52612E-13,0.438545081,5.62469E-08
32,5,0.5,0.00390625,11581362568,31361134107,2.48915E-09,3.25377E-09,7.64618E-10,73.21406595,0.004270927
32,5,0.5,0.0078125,21892163314,42018503823,2.47288E-09,3.11015E-09,6.37279E-10,76.54742135,0.00441548
32,5,0.5,0.015625,40448180544,57626937902,2.44118E-09,2.89502E-09,4.53833E-10,68.08949913,0.00343634
32,5,0.5,0.03125,73232331820,84909401858,2.3873E-09,2.63608E-09,2.48781E-10,49.0004836,0.00166505
32,5,0.5,0.0625,1.3094E+11,1.36586E+11,2.31236E-09,2.40077E-09,8.84091E-11,25.12920858,0.000355718
32,5,0.5,0.125,2.30964E+11,2.32307E+11,2.22765E-09,2.24138E-09,1.37277E-11,6.182418863,1.48517E-05
32,5,0.5,0.25,3.96506E+11,3.9623E+11,2.14954E-09,2.14612E-09,3.42319E-12,1.948974316,1.58029E-06
32,5,0.5,0.5,6.44278E+11,6.44252E+11,2.07862E-09,2.07842E-09,2.0611E-13,0.18561475,9.31187E-09
32,5,0.5,1,9.56334E+11,9.56333E+11,2.0056E-09,2.00566E-09,6.16798E-14,0.058293391,1.23786E-09
32,5,1,0.00390625,18819966966,38771137992,2.91421E-09,3.31223E-09,3.98024E-10,73.57369332,0.001552101
32,5,1,0.0078125,34614841043,52590178666,2.89384E-09,3.19771E-09,3.03872E-10,67.99836832,0.001369834
32,5,1,0.015625,62277222646,74933720850,2.86017E-09,3.04226E-09,1.82092E-10,49.84460532,0.00077396
32,5,1,0.03125,1.1017E+11,1.16462E+11,2.80826E-09,2.88143E-09,7.31684E-11,26.19116407,0.000206403
32,5,1,0.0625,1.92856E+11,1.94495E+11,2.74219E-09,2.75667E-09,1.44874E-11,7.312174846,1.38302E-05
32,5,1,0.125,3.322E+11,3.32339E+11,2.6768E-09,2.67769E-09,8.94216E-13,0.670820208,9.03963E-08
32,5,1,0.25,5.48305E+11,5.48306E+11,2.61406E-09,2.6141E-09,3.06172E-14,0.019509017,1.74875E-10
32,5,1,0.5,8.36652E+11,8.36639E+11,2.5397E-09,2.53963E-09,7.24359E-14,0.093861698,1.49357E-09
32,5,1,1,1.14335E+12,1.14335E+12,2.42748E-09,2.42746E-09,2.02399E-14,0.029922079,1.59357E-10
32,7,0.03125,0.00390625,3145305274,16604928901,6.22189E-10,3.09631E-09,2.47412E-09,49.45696859,0.020566415
32,7,0.03125,0.0078125,6183448224,22237562821,6.1695E-10,2.88217E-09,2.26522E-09,60.27754273,0.024808818
32,7,0.03125,0.015625,12088437750,29149191705,6.16949E-10,2.52583E-09,1.90888E-09,66.16789266,0.025562093
32,7,0.03125,0.03125,23423282814,41027549459,6.12447E-10,2.08621E-09,1.47376E-09,71.24648687,0.023813803
32,7,0.03125,0.0625,45033384513,62070160608,6.03107E-10,1.59572E-09,9.92617E-10,71.88691209,0.017952023
32,7,0.03125,0.125,85996643264,1.01359E+11,5.91764E-10,1.16111E-09,5.69341E-10,66.79890413,0.010331375
32,7,0.03125,0.25,1.61538E+11,1.73272E+11,5.69159E-10,8.33109E-10,2.6395E-10,52.41410978,0.003968149
32,7,0.03125,0.5,2.94117E+11,3.02674E+11,5.40816E-10,6.53707E-10,1.1289E-10,38.79660479,0.001293845
32,7,0.03125,1,5.06746E+11,5.11755E+11,5.17427E-10,5.58451E-10,4.10242E-11,23.58587838,0.0002916
32,7,0.0625,0.00390625,3677181998,18015373288,1.05338E-09,3.13674E-09,2.08336E-09,52.63603489,0.016017107
32,7,0.0625,0.0078125,7208901116,24431701179,1.04682E-09,2.95197E-09,1.90515E-09,64.57525011,0.019536674
32,7,0.0625,0.015625,14042774588,32412840517,1.04373E-09,2.64613E-09,1.6024E-09,71.11170419,0.020292099
32,7,0.0625,0.03125,27056350463,45614365205,1.03171E-09,2.25378E-09,1.22208E-09,74.89067827,0.018462967
32,7,0.0625,0.0625,51589496262,68663710678,1.00724E-09,1.80162E-09,7.94381E-10,71.74302452,0.012909219
32,7,0.0625,0.125,97334466718,1.11254E+11,9.69112E-10,1.38906E-09,4.19948E-10,60.21023504,0.006257884
32,7,0.0625,0.25,1.80405E+11,1.89196E+11,9.18385E-10,1.08067E-09,1.62282E-10,38.7767188,0.001655847
32,7,0.0625,0.5,3.23489E+11,3.27491E+11,8.61876E-10,9.05149E-10,4.32728E-11,17.62037631,0.000207369
32,7,0.0625,1,5.4892E+11,5.50265E+11,8.19754E-10,8.29499E-10,9.74469E-12,6.464521621,1.77563E-05
32,7,0.125,0.00390625,4723686020,20467925290,1.61694E-09,3.19268E-09,1.57574E-09,57.70959552,0.010640699
32,7,0.125,0.0078125,9210609145,27883698452,1.60833E-09,3.03746E-09,1.42913E-09,69.88189059,0.012888259
32,7,0.125,0.015625,17728635904,37154559521,1.59016E-09,2.77729E-09,1.18712E-09,74.99748743,0.013157627
32,7,0.125,0.03125,33776287161,52334115950,1.56586E-09,2.43575E-09,8.69895E-10,74.58414085,0.011084986
32,7,0.125,0.0625,63387722388,78696102352,1.51831E-09,2.0366E-09,5.18287E-10,64.03000594,0.006492779
32,7,0.125,0.125,1.17381E+11,1.27685E+11,1.45032E-09,1.68002E-09,2.29699E-10,44.27399312,0.002199621
32,7,0.125,0.25,2.12959E+11,2.17196E+11,1.3678E-09,1.42509E-09,5.72936E-11,18.23801753,0.000240206
32,7,0.125,0.5,3.73578E+11,3.74361E+11,1.28825E-09,1.29348E-09,5.22476E-12,2.963546101,3.47332E-06
32,7,0.125,1,6.19672E+11,6.19722E+11,1.23341E-09,1.23368E-09,2.75038E-13,0.232194319,1.59493E-08
32,7,0.25,0.00390625,6763452260,24371626806,2.21229E-09,3.25698E-09,1.04468E-09,64.41510834,0.005780507
32,7,0.25,0.0078125,13055397596,32943799815,2.2012E-09,3.12595E-09,9.24747E-10,74.24313588,0.006691791
32,7,0.25,0.015625,24746892948,44061309380,2.17633E-09,2.9083E-09,7.31965E-10,74.28594659,0.006271432
32,7,0.25,0.03125,45969203378,62476978981,2.12889E-09,2.62371E-09,4.94827E-10,66.05846887,0.004517173
32,7,0.25,0.0625,84237970924,95421854955,2.0606E-09,2.30754E-09,2.46943E-10,46.60923613,0.001863763
32,7,0.25,0.125,1.52133E+11,1.57336E+11,1.97188E-09,2.04753E-09,7.56479E-11,22.16257514,0.000301271
32,7,0.25,0.25,2.68985E+11,2.69883E+11,1.87708E-09,1.88368E-09,6.59947E-12,3.467267207,3.99251E-06
32,7,0.25,0.5,4.58756E+11,4.58341E+11,1.79361E-09,1.78961E-09,3.99903E-12,2.577149679,2.49499E-06
32,7,0.25,1,7.32817E+11,7.32748E+11,1.72586E-09,1.72532E-09,5.37307E-13,0.512640166,7.19773E-08
32,7,0.5,0.00390625,10664979612,29904628405,2.71447E-09,3.31641E-09,6.0194E-10,70.22619331,0.002500655
32,7,0.5,0.0078125,20189091819,40067696229,2.69849E-09,3.20567E-09,5.07181E-10,73.96385631,0.002636803
32,7,0.5,0.015625,37328008233,54581091264,2.66779E-09,3.03526E-09,3.6747E-10,66.08448312,0.002111288
32,7,0.5,0.03125,67531389009,79559664080,2.61535E-09,2.82264E-09,2.07286E-10,47.94979325,0.00107516
32,7,0.5,0.0625,1.20484E+11,1.2647E+11,2.54174E-09,2.61789E-09,7.61572E-11,24.84541646,0.000243659
32,7,0.5,0.125,2.12171E+11,2.13606E+11,2.45729E-09,2.46919E-09,1.18957E-11,6.067577226,1.02496E-05
32,7,0.5,0.25,3.64899E+11,3.64513E+11,2.37698E-09,2.37333E-09,3.65105E-12,2.24771132,1.65408E-06
32,7,0.5,0.5,5.96774E+11,5.9674E+11,2.29894E-09,2.29871E-09,2.32051E-13,0.218646238,1.0933E-08
32,7,0.5,1,8.95375E+11,8.9538E+11,2.21002E-09,2.2101E-09,8.06673E-14,0.083723049,1.98234E-09
32,7,1,0.00390625,17959233116,37707746277,3.06476E-09,3.36647E-09,3.0171E-10,71.90124301,0.00086203
32,7,1,0.0078125,33035111498,50996447814,3.04644E-09,3.27925E-09,2.32803E-10,66.59029829,0.000774756
32,7,1,0.015625,59404176217,72216257024,3.01662E-09,3.1581E-09,1.41484E-10,48.86660516,0.000448212
32,7,1,0.03125,1.04899E+11,1.11408E+11,2.97045E-09,3.02854E-09,5.80962E-11,25.80698872,0.000124197
32,7,1,0.0625,1.83194E+11,1.84942E+11,2.91062E-09,2.92242E-09,1.17998E-11,7.270068851,8.7197E-06
32,7,1,0.125,3.15226E+11,3.1538E+11,2.84963E-09,2.85038E-09,7.49331E-13,0.675525861,6.02354E-08
32,7,1,0.25,5.21018E+11,5.2102E+11,2.78876E-09,2.78879E-09,2.88904E-14,0.019603749,1.47957E-10
32,7,1,0.5,7.97861E+11,7.97844E+11,2.71375E-09,2.71368E-09,7.12703E-14,0.101800898,1.37885E-09
32,7,1,1,1.09508E+12,1.09507E+12,2.59632E-09,2.5963E-09,2.33125E-14,0.037099832,2.02488E-10
32,10,0.03125,0.00390625,2385542831,13728993538,8.24663E-10,3.14314E-09,2.31847E-09,41.18481848,0.014735593
32,10,0.03125,0.0078125,4703538820,18635736609,8.17134E-10,2.9615E-09,2.14437E-09,51.34632679,0.018257086
32,10,0.03125,0.015625,9244283505,24537679659,8.16039E-10,2.65643E-09,1.84039E-09,57.6388297,0.019464762
32,10,0.03125,0.03125,18025367662,34549437649,8.08054E-10,2.27725E-09,1.4692E-09,64.11232512,0.019305656
32,10,0.03125,0.0625,34893569831,51703450097,7.92644E-10,1.8318E-09,1.03916E-09,67.05229366,0.015907869
32,10,0.03125,0.125,67160327317,82876118941,7.74212E-10,1.39905E-09,6.24836E-10,63.95132231,0.009964937
32,10,0.03125,0.25,1.2731E+11,1.39668E+11,7.40832E-10,1.04189E-09,3.01059E-10,51.20328443,0.004116475
32,10,0.03125,0.5,2.35075E+11,2.44192E+11,6.98779E-10,8.2916E-10,1.30381E-10,38.20933938,0.001385973
32,10,0.03125,1,4.14719E+11,4.20127E+11,6.59401E-10,7.06635E-10,4.72341E-11,23.41072545,0.000316857
32,10,0.0625,0.00390625,2922579169,15398195737,1.33127E-09,3.19193E-09,1.86066E-09,45.25928083,0.01079006
32,10,0.0625,0.0078125,5744457351,21248364857,1.32251E-09,3.04369E-09,1.72118E-09,57.07630677,0.013603318
32,10,0.0625,0.015625,11242192814,28344120406,1.31755E-09,2.79337E-09,1.47582E-09,64.36351655,0.014667589
32,10,0.0625,0.03125,21766366843,39762932843,1.30064E-09,2.46442E-09,1.16379E-09,69.68256611,0.014176701
32,10,0.0625,0.0625,41683919935,58906285165,1.26755E-09,2.05995E-09,7.92407E-10,68.5078983,0.010744805
32,10,0.0625,0.125,78955606023,93388537149,1.21745E-09,1.65624E-09,4.38793E-10,58.54958892,0.005644985
32,10,0.0625,0.25,1.47108E+11,1.56382E+11,1.15204E-09,1.32742E-09,1.75387E-10,38.11133444,0.001588126
32,10,0.0625,0.5,2.6646E+11,2.70642E+11,1.07777E-09,1.12433E-09,4.65648E-11,17.10983075,0.000198115
32,10,0.0625,1,4.61386E+11,4.62847E+11,1.01554E-09,1.0262E-09,1.06587E-11,6.41726963,1.78623E-05
32,10,0.125,0.00390625,3977759697,18239462161,1.92714E-09,3.2536E-09,1.32645E-09,51.67813411,0.00664998
32,10,0.125,0.0078125,7773360207,25235933161,1.91714E-09,3.13444E-09,1.2173E-09,64.19796727,0.008321049
32,10,0.125,0.015625,14995878223,33670343292,1.89615E-09,2.92792E-09,1.03176E-09,70.14946302,0.00881321
32,10,0.125,0.03125,28654047092,47074339144,1.86788E-09,2.64786E-09,7.79975E-10,71.12376203,0.007837285
32,10,0.125,0.0625,53826442759,69489550617,1.81321E-09,2.29854E-09,4.85327E-10,62.12571145,0.004941225
32,10,0.125,0.125,99664108692,1.10423E+11,1.73559E-09,1.96001E-09,2.2442E-10,43.45419095,0.001799984
32,10,0.125,0.25,1.81018E+11,1.85436E+11,1.64115E-09,1.69813E-09,5.69768E-11,17.81543462,0.000202377
32,10,0.125,0.5,3.1971E+11,3.20465E+11,1.54684E-09,1.55155E-09,4.71321E-12,2.677246914,2.41924E-06
32,10,0.125,1,5.39282E+11,5.39333E+11,1.47215E-09,1.4724E-09,2.44176E-13,0.207485472,1.094E-08
32,10,0.25,0.00390625,6032588239,22633055126,2.4879E-09,3.31719E-09,8.29298E-10,60.06977632,0.003353733
32,10,0.25,0.0078125,11664610008,30849844774,2.47676E-09,3.21872E-09,7.41964E-10,70.40664902,0.003981513
32,10,0.25,0.015625,22133137162,41104460808,2.45196E-09,3.04935E-09,5.97384E-10,71.07209339,0.003839089
32,10,0.25,0.03125,41088497860,57711380837,2.40456E-09,2.82091E-09,4.16348E-10,63.99882003,0.002913506
32,10,0.25,0.0625,75140036538,86679569870,2.33606E-09,2.5519E-09,2.15844E-10,45.66625757,0.001282497
32,10,0.25,0.125,1.35291E+11,1.40715E+11,2.24629E-09,2.31434E-09,6.80493E-11,21.75983765,0.000217426
32,10,0.25,0.25,2.39017E+11,2.39913E+11,2.14863E-09,2.15434E-09,5.70387E-12,3.292858062,2.65068E-06
32,10,0.25,0.5,4.09687E+11,4.09147E+11,2.05784E-09,2.05353E-09,4.31122E-12,2.875064077,2.58906E-06
32,10,0.25,1,6.62667E+11,6.62573E+11,1.97398E-09,1.97337E-09,6.02829E-13,0.584131383,8.19272E-08
32,10,0.5,0.00390625,9960013470,28640956610,2.91433E-09,3.37008E-09,4.55752E-10,67.49565388,0.001363958
32,10,0.5,0.0078125,18865338913,38416323830,2.89997E-09,3.28755E-09,3.87579E-10,71.58664535,0.0014638
32,10,0.5,0.015625,34868739714,52056193949,2.87258E-09,3.1576E-09,2.85017E-10,64.20931982,0.001201247
32,10,0.5,0.03125,62959719604,75175164669,2.82563E-09,2.99052E-09,1.64889E-10,46.91183659,0.000638897
32,10,0.5,0.0625,1.11936E+11,1.18152E+11,2.75902E-09,2.82154E-09,6.25173E-11,24.53718308,0.000152982
32,10,0.5,0.125,1.96468E+11,1.97965E+11,2.68124E-09,2.69111E-09,9.87242E-12,5.970107026,6.53983E-06
32,10,0.5,0.25,3.37739E+11,3.37243E+11,2.60486E-09,2.60128E-09,3.57777E-12,2.496649167,1.46982E-06
32,10,0.5,0.5,5.54272E+11,5.54226E+11,2.52609E-09,2.52585E-09,2.42957E-13,0.250346378,1.11312E-08
32,10,0.5,1,8.37685E+11,8.37698E+11,2.42926E-09,2.42936E-09,9.77784E-14,0.113148678,2.72487E-09
32,10,1,0.00390625,17295195376,36811501128,3.18985E-09,3.41105E-09,2.21196E-10,70.3966385,0.000450351
32,10,1,0.0078125,31799076437,49675758290,3.17449E-09,3.34669E-09,1.72204E-10,65.30367532,0.000411011
32,10,1,0.015625,57124911281,69994728397,3.14981E-09,3.25568E-09,1.05863E-10,47.94739905,0.000242353
32,10,1,0.03125,1.00653E+11,1.07298E+11,3.11145E-09,3.15574E-09,4.42888E-11,25.42813771,6.93895E-05
32,10,1,0.0625,1.75272E+11,1.77099E+11,3.06095E-09,3.07016E-09,9.20843E-12,7.222336498,5.08297E-06
32,10,1,0.125,3.00996E+11,3.01162E+11,3.00805E-09,3.00865E-09,6.01855E-13,0.680156663,3.71056E-08
32,10,1,0.25,4.97443E+11,4.97446E+11,2.95321E-09,2.95324E-09,2.72302E-14,0.021543331,1.25494E-10
32,10,1,0.5,7.62991E+11,7.62971E+11,2.88319E-09,2.88312E-09,6.46404E-14,0.106831979,1.08467E-09
32,10,1,1,1.04939E+12,1.04939E+12,2.76955E-09,2.76953E-09,2.52068E-14,0.044425971,2.26854E-10
64,1,0.03125,0.00390625,14907666983,23482192514,1.08718E-10,2.15093E-09,2.04221E-09,48.88776984,0.054474497
64,1,0.03125,0.0078125,26933638495,33205415515,1.11167E-10,1.58232E-09,1.47115E-09,49.54744893,0.044284124
64,1,0.03125,0.015625,47713655798,51003787849,1.15163E-10,1.02369E-09,9.0853E-10,46.71734735,0.027723493
64,1,0.03125,0.03125,84307302075,85069146770,1.20965E-10,6.04321E-10,4.83355E-10,41.21078696,0.013463628
64,1,0.03125,0.0625,1.49756E+11,1.49451E+11,1.26457E-10,3.6165E-10,2.35193E-10,35.11143057,0.005631151
64,1,0.03125,0.125,2.64495E+11,2.63756E+11,1.31027E-10,2.32529E-10,1.01502E-10,26.67480676,0.001851672
64,1,0.03125,0.25,4.51635E+11,4.51082E+11,1.34694E-10,1.77645E-10,4.29515E-11,19.30006536,0.000566609
64,1,0.03125,0.5,7.22603E+11,7.2243E+11,1.40694E-10,1.55746E-10,1.50519E-11,10.84952787,0.000111388
64,1,0.03125,1,1.05246E+12,1.0525E+12,1.54948E-10,1.58459E-10,3.51054E-12,3.700310684,8.82607E-06
64,1,0.0625,0.00390625,15316971223,23810708495,2.11819E-10,2.16632E-09,1.9545E-09,48.33717072,0.050854757
64,1,0.0625,0.0078125,27620050452,33792132984,2.15357E-10,1.60971E-09,1.39435E-09,48.44742161,0.040623477
64,1,0.0625,0.015625,48907535405,52096045797,2.21944E-10,1.0657E-09,8.43754E-10,44.66393493,0.024464975
64,1,0.0625,0.03125,86375854507,87160315508,2.30419E-10,6.62033E-10,4.31614E-10,37.80038242,0.010999106
64,1,0.0625,0.0625,1.53474E+11,1.53289E+11,2.39426E-10,4.33198E-10,1.93772E-10,29.65865333,0.003918862
64,1,0.0625,0.125,2.70866E+11,2.70498E+11,2.44854E-10,3.179E-10,7.30459E-11,19.66869042,0.000982781
64,1,0.0625,0.25,4.61592E+11,4.61412E+11,2.47816E-10,2.7088E-10,2.3064E-11,10.59741275,0.000167051
64,1,0.0625,0.5,7.35962E+11,7.35966E+11,2.54554E-10,2.5931E-10,4.75644E-12,3.501758661,1.13299E-05
64,1,0.0625,1,1.06705E+12,1.06704E+12,2.77406E-10,2.77762E-10,3.55386E-13,0.374640953,9.17039E-08
64,1,0.125,0.00390625,16098498618,24455784566,3.99243E-10,2.19553E-09,1.79629E-09,47.26627703,0.044521084
64,1,0.125,0.0078125,28974177186,34929501305,4.04543E-10,1.65918E-09,1.25463E-09,46.23288916,0.034224353
64,1,0.125,0.015625,51220824493,54234038337,4.1306E-10,1.14265E-09,7.2959E-10,40.81326812,0.019098565
64,1,0.125,0.03125,90517079634,91240825090,4.26361E-10,7.69604E-10,3.43243E-10,31.62634386,0.00728572
64,1,0.125,0.0625,1.60882E+11,1.60836E+11,4.37445E-10,5.69525E-10,1.3208E-10,21.22305838,0.001909523
64,1,0.125,0.125,2.83537E+11,2.83407E+11,4.40952E-10,4.78436E-10,3.74845E-11,10.56622888,0.000271032
64,1,0.125,0.25,4.81113E+11,4.81107E+11,4.40743E-10,4.47784E-10,7.04084E-12,3.384930538,1.62293E-05
64,1,0.125,0.5,7.61844E+11,7.61861E+11,4.50395E-10,4.50861E-10,4.65952E-13,0.362243909,1.12553E-07
64,1,0.125,1,1.09483E+12,1.09482E+12,4.88265E-10,4.88264E-10,1.45563E-15,0.004221852,1.57853E-12
64,1,0.25,0.00390625,17636013426,25715417130,7.15749E-10,2.24792E-09,1.53217E-09,45.18325512,0.034625352
64,1,0.25,0.0078125,31587507081,37158862890,7.20574E-10,1.74837E-09,1.0278E-09,42.20632195,0.024708136
64,1,0.25,0.015625,55812926157,58414693693,7.32547E-10,1.28176E-09,5.49212E-10,33.98795459,0.011722676
64,1,0.25,0.03125,98718602479,99269705134,7.47169E-10,9.67207E-10,2.20038E-10,22.25482652,0.003261437
64,1,0.25,0.0625,1.75577E+11,1.75597E+11,7.56467E-10,8.20228E-10,6.37612E-11,11.21156288,0.000485748
64,1,0.25,0.125,3.08262E+11,3.08264E+11,7.54213E-10,7.64905E-10,1.06922E-11,3.29725225,2.39808E-05
64,1,0.25,0.25,5.18626E+11,5.18618E+11,7.52933E-10,7.53589E-10,6.56081E-13,0.334534864,1.51905E-07
64,1,0.25,0.5,8.1057E+11,8.10563E+11,7.6953E-10,7.69536E-10,5.31628E-15,0.000684551,1.55887E-11
64,1,0.25,1,1.14559E+12,1.14557E+12,8.22272E-10,8.22261E-10,1.1658E-14,0.025548349,1.05944E-10
64,1,0.5,0.00390625,20559382243,28142350461,1.18419E-09,2.33682E-09,1.15264E-09,41.41760663,0.022014402
64,1,0.5,0.0078125,36698134779,41459660902,1.1896E-09,1.89941E-09,7.09807E-10,35.09267047,0.013397663
64,1,0.5,0.015625,64733697477,66701471346,1.19948E-09,1.52332E-09,3.23842E-10,23.96102388,0.00468979
64,1,0.5,0.03125,1.14838E+11,1.15215E+11,1.20948E-09,1.30749E-09,9.80082E-11,11.74834779,0.000751846
64,1,0.5,0.0625,2.04079E+11,2.04093E+11,1.21128E-09,1.22739E-09,1.61088E-11,3.304050941,3.60366E-05
64,1,0.5,0.125,3.55394E+11,3.55387E+11,1.20698E-09,1.20791E-09,9.2152E-13,0.319184188,2.05362E-07
64,1,0.5,0.25,5.8816E+11,5.8815E+11,1.20933E-09,1.20934E-09,7.93756E-15,0.007645316,2.52158E-11
64,1,0.5,0.5,8.97297E+11,8.97291E+11,1.22784E-09,1.22785E-09,1.06346E-14,0.00213663,6.90531E-11
64,1,0.5,1,1.23108E+12,1.23114E+12,1.27642E-09,1.27642E-09,6.08276E-15,0.063621348,3.0996E-11
64,1,1,0.00390625,26166985965,32804774550,1.76661E-09,2.47605E-09,7.0944E-10,34.99941719,0.010098379
64,1,1,0.0078125,46374656583,49971959885,1.76762E-09,2.13981E-09,3.7219E-10,24.95769491,0.004540889
64,1,1,0.015625,82069816511,83192040875,1.76729E-09,1.89507E-09,1.27786E-10,12.61408342,0.000918156
64,1,1,0.03125,1.45897E+11,1.46017E+11,1.76733E-09,1.7895E-09,2.21625E-11,3.447539021,4.87831E-05
64,1,1,0.0625,2.57982E+11,2.57984E+11,1.76727E-09,1.76852E-09,1.25224E-12,0.32631194,2.75277E-07
64,1,1,0.125,4.41541E+11,4.41543E+11,1.76724E-09,1.76725E-09,1.02133E-14,0.009205057,3.13409E-11
64,1,1,0.25,7.0896E+11,7.08962E+11,1.7672E-09,1.7672E-09,4.90494E-15,0.000344315,1.16063E-11
64,1,1,0.5,1.03749E+12,1.03748E+12,1.76717E-09,1.76719E-09,1.29197E-14,0.005215619,1.1784E-10
64,1,1,1,1.35695E+12,1.35692E+12,1.7672E-09,1.76722E-09,1.87039E-14,0.021248387,3.23022E-10
64,2,0.03125,0.00390625,8634200402,18878113199,2.06113E-10,2.49803E-09,2.29192E-09,45.3784917,0.049170115
64,2,0.03125,0.0078125,16264567338,25632598161,2.08434E-10,1.97092E-09,1.76248E-09,47.12965836,0.044280334
64,2,0.03125,0.015625,30185182227,37924433155,2.11686E-10,1.39164E-09,1.17995E-09,46.38720967,0.032263486
64,2,0.03125,0.03125,55732813449,61570641453,2.15818E-10,8.84824E-10,6.69005E-10,42.45099294,0.017862647
