n,A,E,dd,d,hh,h,V
64,0.25,2,0.25,2.9296875e-05,0.0078125,0.0001171875,-5.924078738343772
64,0.25,2,0.25,5.859375e-05,0.015625,0.000234375,-10.363619809439728
64,0.25,2,0.25,0.0001171875,0.03125,0.00046875,-17.265685836246014
64,0.25,2,0.25,0.000234375,0.0625,0.0009375,-27.078281212350355
64,0.25,2,0.25,0.00046875,0.125,0.001875,-39.16868032415727
64,0.25,2,0.25,0.0009375,0.25,0.00375,-55.62375239553619
64,0.25,2,0.25,0.001875,0.5,0.0075,-85.18357978750684
64,0.25,2,0.25,0.00375,1.0,0.015,-150.3033959211794
64,0.25,2,0.5,2.9296875e-05,0.00390625,5.859375e-05,-12.827645716839353
64,0.25,2,0.5,5.859375e-05,0.0078125,0.0001171875,-23.06507847400603
64,0.25,2,0.5,0.0001171875,0.015625,0.000234375,-40.28649025336571
64,0.25,2,0.5,0.000234375,0.03125,0.00046875,-69.21612182800435
64,0.25,2,0.5,0.00046875,0.0625,0.0009375,-117.47761454842372
64,0.25,2,0.5,0.0009375,0.125,0.001875,-196.85657746450096
64,0.25,2,0.5,0.001875,0.25,0.00375,-321.70883715611035
64,0.25,2,0.5,0.00375,0.5,0.0075,-497.91042911417935
64,0.25,2,0.5,0.0075,1.0,0.015,-710.1515079631021
64,0.25,2,1.0,5.859375e-05,0.00390625,5.859375e-05,-30.191852072855784
64,0.25,2,1.0,0.0001171875,0.0078125,0.0001171875,-53.44224136319038
64,0.25,2,1.0,0.000234375,0.015625,0.000234375,-93.06362398765118
64,0.25,2,1.0,0.00046875,0.03125,0.00046875,-161.38704358586074
64,0.25,2,1.0,0.0009375,0.0625,0.0009375,-279.9220352677869
64,0.25,2,1.0,0.001875,0.125,0.001875,-475.2989316543428
64,0.25,2,1.0,0.00375,0.25,0.00375,-763.1082821387934
64,0.25,2,1.0,0.0075,0.5,0.0075,-1109.523411962252
64,0.25,2,1.0,0.015,1.0,0.015,-1414.2195382046425
64,0.25,3,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,3.619032084829307
64,0.25,3,0.03125,3.662109375e-06,0.0078125,0.0001171875,6.908886559415308
64,0.25,3,0.03125,7.32421875e-06,0.015625,0.000234375,13.035210140677354
64,0.25,3,0.03125,1.46484375e-05,0.03125,0.00046875,24.48035278154661
64,0.25,3,0.03125,2.9296875e-05,0.0625,0.0009375,46.27309465512829
64,0.25,3,0.03125,5.859375e-05,0.125,0.001875,87.4582282402138
64,0.25,3,0.03125,0.0001171875,0.25,0.00375,162.37984371626396
64,0.25,3,0.03125,0.000234375,0.5,0.0075,286.24035733222263
64,0.25,3,0.03125,0.00046875,1.0,0.015,457.7819204856585
64,0.25,3,0.0625,3.662109375e-06,0.00390625,5.859375e-05,2.220728737684027
64,0.25,3,0.0625,7.32421875e-06,0.0078125,0.0001171875,4.242052136335412
64,0.25,3,0.0625,1.46484375e-05,0.015625,0.000234375,8.028524311033753
64,0.25,3,0.0625,2.9296875e-05,0.03125,0.00046875,15.33267891813839
64,0.25,3,0.0625,5.859375e-05,0.0625,0.0009375,29.76202263563554
64,0.25,3,0.0625,0.0001171875,0.125,0.001875,58.77158240849674
64,0.25,3,0.0625,0.000234375,0.25,0.00375,113.85746428788237
64,0.25,3,0.0625,0.00046875,0.5,0.0075,205.41363276332805
64,0.25,3,0.0625,0.0009375,1.0,0.015,324.0552516530184
64,0.25,3,0.125,7.32421875e-06,0.00390625,5.859375e-05,-0.4985907229941091
64,0.25,3,0.125,1.46484375e-05,0.0078125,0.0001171875,-0.8774709299028962
64,0.25,3,0.125,2.9296875e-05,0.015625,0.000234375,-1.3019097678154503
64,0.25,3,0.125,5.859375e-05,0.03125,0.00046875,-1.469699858750885
64,0.25,3,0.125,0.0001171875,0.0625,0.0009375,0.4401674979165779
64,0.25,3,0.125,0.000234375,0.125,0.001875,8.498134850830803
64,0.25,3,0.125,0.00046875,0.25,0.00375,28.40057703259248
64,0.25,3,0.125,0.0009375,0.5,0.0075,61.01415769247883
64,0.25,3,0.125,0.001875,1.0,0.015,89.5124543977305
64,0.25,3,0.25,1.46484375e-05,0.00390625,5.859375e-05,-5.710201500440832
64,0.25,3,0.25,2.9296875e-05,0.0078125,0.0001171875,-10.392707156028694
64,0.25,3,0.25,5.859375e-05,0.015625,0.000234375,-18.398327103714774
64,0.25,3,0.25,0.0001171875,0.03125,0.00046875,-31.23478317257049
64,0.25,3,0.25,0.000234375,0.0625,0.0009375,-51.03853626446328
64,0.25,3,0.25,0.00046875,0.125,0.001875,-80.26368022256017
64,0.25,3,0.25,0.0009375,0.25,0.00375,-124.67293099801414
64,0.25,3,0.25,0.001875,0.5,0.0075,-193.03140374420585
64,0.25,3,0.25,0.00375,1.0,0.015,-296.12902938561416
64,0.25,3,0.5,2.9296875e-05,0.00390625,5.859375e-05,-15.333549896546144
64,0.25,3,0.5,5.859375e-05,0.0078125,0.0001171875,-27.74534320661937
64,0.25,3,0.5,0.0001171875,0.015625,0.000234375,-48.60812658244669
64,0.25,3,0.5,0.000234375,0.03125,0.00046875,-83.50313053679533
64,0.25,3,0.5,0.00046875,0.0625,0.0009375,-141.9665412642916
64,0.25,3,0.5,0.0009375,0.125,0.001875,-239.43013900078316
64,0.25,3,0.5,0.001875,0.25,0.00375,-394.3390243377197
64,0.25,3,0.5,0.00375,0.5,0.0075,-611.8635787763251
64,0.25,3,0.5,0.0075,1.0,0.015,-859.4431189554036
64,0.25,3,1.0,5.859375e-05,0.00390625,5.859375e-05,-32.8024913946182
64,0.25,3,1.0,0.0001171875,0.0078125,0.0001171875,-58.256309000707375
64,0.25,3,1.0,0.000234375,0.015625,0.000234375,-101.54050295609868
64,0.25,3,1.0,0.00046875,0.03125,0.00046875,-175.91058273629022
64,0.25,3,1.0,0.0009375,0.0625,0.0009375,-305.0652937658925
64,0.25,3,1.0,0.001875,0.125,0.001875,-519.5070651432133
64,0.25,3,1.0,0.00375,0.25,0.00375,-838.8203549488962
64,0.25,3,1.0,0.0075,0.5,0.0075,-1224.909904824967
64,0.25,3,1.0,0.015,1.0,0.015,-1556.6573718966351
64,0.25,5,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,1.6926959079074493
64,0.25,5,0.03125,3.662109375e-06,0.0078125,0.0001171875,3.277109328838335
64,0.25,5,0.03125,7.32421875e-06,0.015625,0.000234375,6.323516909541016
64,0.25,5,0.03125,1.46484375e-05,0.03125,0.00046875,12.216064860914376
64,0.25,5,0.03125,2.9296875e-05,0.0625,0.0009375,23.99325135355297
64,0.25,5,0.03125,5.859375e-05,0.125,0.001875,47.434569441497445
64,0.25,5,0.03125,0.0001171875,0.25,0.00375,93.14226907787628
64,0.25,5,0.03125,0.000234375,0.5,0.0075,175.18841006004797
64,0.25,5,0.03125,0.00046875,1.0,0.015,300.60524933350484
64,0.25,5,0.0625,3.662109375e-06,0.00390625,5.859375e-05,0.2677842817639515
64,0.25,5,0.0625,7.32421875e-06,0.0078125,0.0001171875,0.5481209616515751
64,0.25,5,0.0625,1.46484375e-05,0.015625,0.000234375,1.1749031477246157
64,0.25,5,0.0625,2.9296875e-05,0.03125,0.00046875,2.810206719163988
64,0.25,5,0.0625,5.859375e-05,0.0625,0.0009375,7.055503645731496
64,0.25,5,0.0625,0.0001171875,0.125,0.001875,18.096922877156704
64,0.25,5,0.0625,0.000234375,0.25,0.00375,43.393897822943536
64,0.25,5,0.0625,0.00046875,0.5,0.0075,91.4490640091472
64,0.25,5,0.0625,0.0009375,1.0,0.015,160.3164137811271
64,0.25,5,0.125,7.32421875e-06,0.00390625,5.859375e-05,-2.4909979188374702
64,0.25,5,0.125,1.46484375e-05,0.0078125,0.0001171875,-4.669585266741404
64,0.25,5,0.125,2.9296875e-05,0.015625,0.000234375,-8.347938610473777
64,0.25,5,0.125,5.859375e-05,0.03125,0.00046875,-14.328190245685326
64,0.25,5,0.125,0.0001171875,0.0625,0.0009375,-22.725621930595523
64,0.25,5,0.125,0.000234375,0.125,0.001875,-32.92865751528991
64,0.25,5,0.125,0.00046875,0.25,0.00375,-43.918106292285024
64,0.25,5,0.125,0.0009375,0.5,0.0075,-57.73367433895363
64,0.25,5,0.125,0.001875,1.0,0.015,-83.72241410533235
64,0.25,5,0.25,1.46484375e-05,0.00390625,5.859375e-05,-7.761534171304984
64,0.25,5,0.25,2.9296875e-05,0.0078125,0.0001171875,-14.304086801620702
64,0.25,5,0.25,5.859375e-05,0.015625,0.000234375,-25.674892218384365
64,0.25,5,0.25,0.0001171875,0.03125,0.00046875,-44.3989444285974
64,0.25,5,0.25,0.000234375,0.0625,0.0009375,-74.64297748300481
64,0.25,5,0.25,0.00046875,0.125,0.001875,-122.71183912190187
64,0.25,5,0.25,0.0009375,0.25,0.00375,-199.87055628350132
64,0.25,5,0.25,0.001875,0.5,0.0075,-318.3101123927257
64,0.25,5,0.25,0.00375,1.0,0.015,-479.4510126454648
64,0.25,5,0.5,2.9296875e-05,0.00390625,5.859375e-05,-17.441049816107736
64,0.25,5,0.5,5.859375e-05,0.0078125,0.0001171875,-31.786080076621275
64,0.25,5,0.5,0.0001171875,0.015625,0.000234375,-56.05223602011668
64,0.25,5,0.5,0.000234375,0.03125,0.00046875,-96.87937550524148
64,0.25,5,0.5,0.00046875,0.0625,0.0009375,-166.05333202372168
64,0.25,5,0.5,0.0009375,0.125,0.001875,-283.3491128019603
64,0.25,5,0.5,0.001875,0.25,0.00375,-473.1151079024638
64,0.25,5,0.5,0.00375,0.5,0.0075,-743.3340958691996
64,0.25,5,0.5,0.0075,1.0,0.015,-1046.6815853442242
64,0.25,5,1.0,5.859375e-05,0.00390625,5.859375e-05,-34.96593236175424
64,0.25,5,1.0,0.0001171875,0.0078125,0.0001171875,-62.35175354693199
64,0.25,5,1.0,0.000234375,0.015625,0.000234375,-109.05146205472542
64,0.25,5,1.0,0.00046875,0.03125,0.00046875,-189.470991872978
64,0.25,5,1.0,0.0009375,0.0625,0.0009375,-329.7629494114951
64,0.25,5,1.0,0.001875,0.125,0.001875,-564.9689631819867
64,0.25,5,1.0,0.00375,0.25,0.00375,-920.2844393685508
64,0.25,5,1.0,0.0075,0.5,0.0075,-1357.2654121972887
64,0.25,5,1.0,0.015,1.0,0.015,-1736.1529108222696
64,0.25,7,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,0.8232195575311707
64,0.25,7,0.03125,3.662109375e-06,0.0078125,0.0001171875,1.6055744812988464
64,0.25,7,0.03125,7.32421875e-06,0.015625,0.000234375,3.1503559741246177
64,0.25,7,0.03125,1.46484375e-05,0.03125,0.00046875,6.249208478805317
64,0.25,7,0.03125,2.9296875e-05,0.0625,0.0009375,12.84249803370508
64,0.25,7,0.03125,5.859375e-05,0.125,0.001875,26.76989378562223
64,0.25,7,0.03125,0.0001171875,0.25,0.00375,55.91989571742647
64,0.25,7,0.03125,0.000234375,0.5,0.0075,111.98828091527857
64,0.25,7,0.03125,0.00046875,1.0,0.015,204.00456024201495
64,0.25,7,0.0625,3.662109375e-06,0.00390625,5.859375e-05,-0.609950487278283
64,0.25,7,0.0625,7.32421875e-06,0.0078125,0.0001171875,-1.1478549021901734
64,0.25,7,0.0625,1.46484375e-05,0.015625,0.000234375,-2.0548710560791568
64,0.25,7,0.0625,2.9296875e-05,0.03125,0.00046875,-3.257260789533066
64,0.25,7,0.0625,5.859375e-05,0.0625,0.0009375,-4.268249161170669
64,0.25,7,0.0625,0.0001171875,0.125,0.001875,-2.8535155606472475
64,0.25,7,0.0625,0.000234375,0.25,0.00375,5.559913326904422
64,0.25,7,0.0625,0.00046875,0.5,0.0075,26.65536164660941
64,0.25,7,0.0625,0.0009375,1.0,0.015,59.89296754791093
64,0.25,7,0.125,7.32421875e-06,0.00390625,5.859375e-05,-3.382979639367086
64,0.25,7,0.125,1.46484375e-05,0.0078125,0.0001171875,-6.402466207574803
64,0.25,7,0.125,2.9296875e-05,0.015625,0.000234375,-11.6471242354813
64,0.25,7,0.125,5.859375e-05,0.03125,0.00046875,-20.52213747976497
64,0.25,7,0.125,0.0001171875,0.0625,0.0009375,-34.231834164886244
64,0.25,7,0.125,0.000234375,0.125,0.001875,-54.22783758530091
64,0.25,7,0.125,0.00046875,0.25,0.00375,-82.70994664478955
64,0.25,7,0.125,0.0009375,0.5,0.0075,-125.1112842862396
64,0.25,7,0.125,0.001875,1.0,0.015,-189.59524843674996
64,0.25,7,0.25,1.46484375e-05,0.00390625,5.859375e-05,-8.674397154995262
64,0.25,7,0.25,2.9296875e-05,0.0078125,0.0001171875,-16.075179205521422
64,0.25,7,0.25,5.859375e-05,0.015625,0.000234375,-29.05261948929926
64,0.25,7,0.25,0.0001171875,0.03125,0.00046875,-50.69814388329908
64,0.25,7,0.25,0.000234375,0.0625,0.0009375,-86.33329420966541
64,0.25,7,0.25,0.00046875,0.125,0.001875,-144.51362270500795
64,0.25,7,0.25,0.0009375,0.25,0.00375,-240.13153363806032
64,0.25,7,0.25,0.001875,0.5,0.0075,-389.1003645883079
64,0.25,7,0.25,0.00375,1.0,0.015,-590.9411767024438
64,0.25,7,0.5,2.9296875e-05,0.00390625,5.859375e-05,-18.368253178034983
64,0.25,7,0.5,5.859375e-05,0.0078125,0.0001171875,-33.595573534419614
64,0.25,7,0.5,0.0001171875,0.015625,0.000234375,-59.47587764513519
64,0.25,7,0.5,0.000234375,0.03125,0.00046875,-103.2525453169755
64,0.25,7,0.5,0.00046875,0.0625,0.0009375,-177.96821458050783
64,0.25,7,0.5,0.0009375,0.125,0.001875,-305.8650928579731
64,0.25,7,0.5,0.001875,0.25,0.00375,-515.1009738256186
64,0.25,7,0.5,0.00375,0.5,0.0075,-817.1559487608253
64,0.25,7,0.5,0.0075,1.0,0.015,-1160.4175637700607
64,0.25,7,1.0,5.859375e-05,0.00390625,5.859375e-05,-35.90456382915903
64,0.25,7,1.0,0.0001171875,0.0078125,0.0001171875,-64.16446154409833
64,0.25,7,1.0,0.000234375,0.015625,0.000234375,-112.48290953189635
64,0.25,7,1.0,0.00046875,0.03125,0.00046875,-195.9182734489206
64,0.25,7,1.0,0.0009375,0.0625,0.0009375,-341.9624535504975
64,0.25,7,1.0,0.001875,0.125,0.001875,-588.1760757785466
64,0.25,7,1.0,0.00375,0.25,0.00375,-963.3480899830156
64,0.25,7,1.0,0.0075,0.5,0.0075,-1431.229981773772
64,0.25,7,1.0,0.015,1.0,0.015,-1845.6782900456224
64,0.25,10,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,0.1555659057182765
64,0.25,10,0.03125,3.662109375e-06,0.0078125,0.0001171875,0.3033912134174277
64,0.25,10,0.03125,7.32421875e-06,0.015625,0.000234375,0.6394459153656703
64,0.25,10,0.03125,1.46484375e-05,0.03125,0.00046875,1.4462713808720693
64,0.25,10,0.03125,2.9296875e-05,0.0625,0.0009375,3.710588554294057
64,0.25,10,0.03125,5.859375e-05,0.125,0.001875,9.512396577223129
64,0.25,10,0.03125,0.0001171875,0.25,0.00375,24.00740460153656
64,0.25,10,0.03125,0.000234375,0.5,0.0075,55.64544576132265
64,0.25,10,0.03125,0.00046875,1.0,0.015,112.80312072229424
64,0.25,10,0.0625,3.662109375e-06,0.00390625,5.859375e-05,-1.2843204899176603
64,0.25,10,0.0625,7.32421875e-06,0.0078125,0.0001171875,-2.466749590837739
64,0.25,10,0.0625,1.46484375e-05,0.015625,0.000234375,-4.604886725698631
64,0.25,10,0.0625,2.9296875e-05,0.03125,0.00046875,-8.12746641684397
64,0.25,10,0.0625,5.859375e-05,0.0625,0.0009375,-13.521039835546228
64,0.25,10,0.0625,0.0001171875,0.125,0.001875,-20.322870988272484
64,0.25,10,0.0625,0.000234375,0.25,0.00375,-26.852950368320432
64,0.25,10,0.0625,0.00046875,0.5,0.0075,-31.06600310799678
64,0.25,10,0.0625,0.0009375,1.0,0.015,-34.767988356108944
64,0.25,10,0.125,7.32421875e-06,0.00390625,5.859375e-05,-4.0664739829881
64,0.25,10,0.125,1.46484375e-05,0.0078125,0.0001171875,-7.745615190972501
64,0.25,10,0.125,2.9296875e-05,0.015625,0.000234375,-14.240212120439429
64,0.25,10,0.125,5.859375e-05,0.03125,0.00046875,-25.475036008313943
64,0.25,10,0.125,0.0001171875,0.0625,0.0009375,-43.60968931728746
64,0.25,10,0.125,0.000234375,0.125,0.001875,-71.96983191902002
64,0.25,10,0.125,0.00046875,0.25,0.00375,-115.92049253266592
64,0.25,10,0.125,0.0009375,0.5,0.0075,-185.04210530978335
64,0.25,10,0.125,0.001875,1.0,0.015,-289.0972785875604
64,0.25,10,0.25,1.46484375e-05,0.00390625,5.859375e-05,-9.370945247903602
64,0.25,10,0.25,2.9296875e-05,0.0078125,0.0001171875,-17.439132564155404
64,0.25,10,0.25,5.859375e-05,0.015625,0.000234375,-31.69286176566012
64,0.25,10,0.25,0.0001171875,0.03125,0.00046875,-55.71510362924273
64,0.25,10,0.25,0.000234375,0.0625,0.0009375,-95.84645618723496
64,0.25,10,0.25,0.00046875,0.125,0.001875,-162.66109080190435
64,0.25,10,0.25,0.0009375,0.25,0.00375,-274.5435651119168
64,0.25,10,0.25,0.001875,0.5,0.0075,-451.8591147477458
64,0.25,10,0.25,0.00375,1.0,0.015,-695.4233629522612
64,0.25,10,0.5,2.9296875e-05,0.00390625,5.859375e-05,-19.0660000062457
64,0.25,10,0.5,5.859375e-05,0.0078125,0.0001171875,-34.979303525043434
64,0.25,10,0.5,0.0001171875,0.015625,0.000234375,-62.137226713750415
64,0.25,10,0.5,0.000234375,0.03125,0.00046875,-108.31776766835316
64,0.25,10,0.5,0.00046875,0.0625,0.0009375,-187.6573776555448
64,0.25,10,0.5,0.0009375,0.125,0.001875,-324.576318951618
64,0.25,10,0.5,0.001875,0.25,0.00375,-550.8479800501264
64,0.25,10,0.5,0.00375,0.5,0.0075,-882.3211253520756
64,0.25,10,0.5,0.0075,1.0,0.015,-1266.9930250126636
64,0.25,10,1.0,5.859375e-05,0.00390625,5.859375e-05,-36.604857122804106
64,0.25,10,1.0,0.0001171875,0.0078125,0.0001171875,-65.54101694069585
64,0.25,10,1.0,0.000234375,0.015625,0.000234375,-115.14059958282031
64,0.25,10,1.0,0.00046875,0.03125,0.00046875,-201.03545067118785
64,0.25,10,1.0,0.0009375,0.0625,0.0009375,-351.8623834811611
64,0.25,10,1.0,0.001875,0.125,0.001875,-607.3835783837096
64,0.25,10,1.0,0.00375,0.25,0.00375,-999.7839047511616
64,0.25,10,1.0,0.0075,0.5,0.0075,-1496.3195461478012
64,0.25,10,1.0,0.015,1.0,0.015,-1948.670266968306
64,0.5,1,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,24.723280379673422
64,0.5,1,0.03125,3.662109375e-06,0.0078125,0.0001171875,44.601553560602895
64,0.5,1,0.03125,7.32421875e-06,0.015625,0.000234375,78.8221464678785
64,0.5,1,0.03125,1.46484375e-05,0.03125,0.00046875,138.78504080731977
64,0.5,1,0.03125,2.9296875e-05,0.0625,0.0009375,245.7029213620452
64,0.5,1,0.03125,5.859375e-05,0.125,0.001875,432.7458035010661
64,0.5,1,0.03125,0.0001171875,0.25,0.00375,737.2698131529427
64,0.5,1,0.03125,0.000234375,0.5,0.0075,1175.284829581958
64,0.5,1,0.03125,0.00046875,1.0,0.015,1696.7437195422249
64,0.5,1,0.0625,3.662109375e-06,0.00390625,5.859375e-05,23.822225088308983
64,0.5,1,0.0625,7.32421875e-06,0.0078125,0.0001171875,42.86048825620607
64,0.5,1,0.0625,1.46484375e-05,0.015625,0.000234375,75.57202888545314
64,0.5,1,0.0625,2.9296875e-05,0.03125,0.00046875,132.73602917525517
64,0.5,1,0.0625,5.859375e-05,0.0625,0.0009375,234.4656294879268
64,0.5,1,0.0625,0.0001171875,0.125,0.001875,412.3367739963542
64,0.5,1,0.0625,0.000234375,0.25,0.00375,701.3098775764603
64,0.5,1,0.0625,0.00046875,0.5,0.0075,1113.1999233785805
64,0.5,1,0.0625,0.0009375,1.0,0.015,1589.6361274198107
64,0.5,1,0.125,7.32421875e-06,0.00390625,5.859375e-05,22.018242780987293
64,0.5,1,0.125,1.46484375e-05,0.0078125,0.0001171875,39.4803010205266
64,0.5,1,0.125,2.9296875e-05,0.015625,0.000234375,69.35741587149052
64,0.5,1,0.125,5.859375e-05,0.03125,0.00046875,121.3638847909542
64,0.5,1,0.125,0.0001171875,0.0625,0.0009375,213.92536727663608
64,0.5,1,0.125,0.000234375,0.125,0.001875,376.0245289617486
64,0.5,1,0.125,0.00046875,0.25,0.00375,638.1491943895744
64,0.5,1,0.125,0.0009375,0.5,0.0075,1003.1609996350708
64,0.5,1,0.125,0.001875,1.0,0.015,1400.1514617566704
64,0.5,1,0.25,1.46484375e-05,0.00390625,5.859375e-05,18.54231236802525
64,0.5,1,0.25,2.9296875e-05,0.0078125,0.0001171875,33.058617638112786
64,0.5,1,0.25,5.859375e-05,0.015625,0.000234375,57.744008230581606
64,0.5,1,0.25,0.0001171875,0.03125,0.00046875,100.69065430738692
64,0.5,1,0.25,0.000234375,0.0625,0.0009375,177.45150890574553
64,0.5,1,0.25,0.00046875,0.125,0.001875,312.2491343442649
64,0.5,1,0.25,0.0009375,0.25,0.00375,525.9969091321368
64,0.5,1,0.25,0.001875,0.5,0.0075,808.6418064419959
64,0.5,1,0.25,0.00375,1.0,0.015,1082.374023236934
64,0.5,1,0.5,2.9296875e-05,0.00390625,5.859375e-05,11.985752472913646
64,0.5,1,0.5,5.859375e-05,0.0078125,0.0001171875,21.194913617217
64,0.5,1,0.5,0.0001171875,0.015625,0.000234375,36.74731623675541
64,0.5,1,0.5,0.000234375,0.03125,0.00046875,64.04069099105348
64,0.5,1,0.5,0.00046875,0.0625,0.0009375,113.44032109346752
64,0.5,1,0.5,0.0009375,0.125,0.001875,199.07795433146123
64,0.5,1,0.5,0.001875,0.25,0.00375,328.08295420031044
64,0.5,1,0.5,0.00375,0.5,0.0075,483.91329420849337
64,0.5,1,0.5,0.0075,1.0,0.015,604.1731297719004
64,0.5,1,1.0,5.859375e-05,0.00390625,5.859375e-05,0.0148805629336408
64,0.5,1,1.0,0.0001171875,0.0078125,0.0001171875,-0.0218253423594165
64,0.5,1,1.0,0.000234375,0.015625,0.000234375,-0.0114197941516529
64,0.5,1,1.0,0.00046875,0.03125,0.00046875,-0.0274726010211416
64,0.5,1,1.0,0.0009375,0.0625,0.0009375,-0.0310511116416343
64,0.5,1,1.0,0.001875,0.125,0.001875,-0.0405393705959298
64,0.5,1,1.0,0.00375,0.25,0.00375,-0.0408095557427685
64,0.5,1,1.0,0.0075,0.5,0.0075,-0.0379140897520073
64,0.5,1,1.0,0.015,1.0,0.015,-0.0904287620286368
64,0.5,2,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,13.478030168540158
64,0.5,2,0.03125,3.662109375e-06,0.0078125,0.0001171875,25.351766319483065
64,0.5,2,0.03125,7.32421875e-06,0.015625,0.000234375,46.95184215482308
64,0.5,2,0.03125,1.46484375e-05,0.03125,0.00046875,86.4598295419961
64,0.5,2,0.03125,2.9296875e-05,0.0625,0.0009375,159.49321494830903
64,0.5,2,0.03125,5.859375e-05,0.125,0.001875,292.6131261919064
64,0.5,2,0.03125,0.0001171875,0.25,0.00375,522.4662047811084
64,0.5,2,0.03125,0.000234375,0.5,0.0075,880.7372465094105
64,0.5,2,0.03125,0.00046875,1.0,0.015,1352.139318560828
64,0.5,2,0.0625,3.662109375e-06,0.00390625,5.859375e-05,12.521242260117331
64,0.5,2,0.0625,7.32421875e-06,0.0078125,0.0001171875,23.49586494619629
64,0.5,2,0.0625,1.46484375e-05,0.015625,0.000234375,43.43292381625302
64,0.5,2,0.0625,2.9296875e-05,0.03125,0.00046875,79.95329111939617
64,0.5,2,0.0625,5.859375e-05,0.0625,0.0009375,147.64275181722456
64,0.5,2,0.0625,0.0001171875,0.125,0.001875,271.7498409993599
64,0.5,2,0.0625,0.000234375,0.25,0.00375,486.45288320792025
64,0.5,2,0.0625,0.00046875,0.5,0.0075,818.6543913006508
64,0.5,2,0.0625,0.0009375,1.0,0.015,1243.9652413443189
64,0.5,2,0.125,7.32421875e-06,0.00390625,5.859375e-05,10.6465606036154
64,0.5,2,0.125,1.46484375e-05,0.0078125,0.0001171875,19.93119950265821
64,0.5,2,0.125,2.9296875e-05,0.015625,0.000234375,36.8576992746551
64,0.5,2,0.125,5.859375e-05,0.03125,0.00046875,68.03006556022073
64,0.5,2,0.125,0.0001171875,0.0625,0.0009375,126.69952936899465
64,0.5,2,0.125,0.000234375,0.125,0.001875,235.53176692610765
64,0.5,2,0.125,0.00046875,0.25,0.00375,423.6839060228359
64,0.5,2,0.125,0.0009375,0.5,0.0075,708.3884754357412
64,0.5,2,0.125,0.001875,1.0,0.015,1053.7013707006568
64,0.5,2,0.25,1.46484375e-05,0.00390625,5.859375e-05,7.059767427495899
64,0.5,2,0.25,2.9296875e-05,0.0078125,0.0001171875,13.294746028752256
64,0.5,2,0.25,5.859375e-05,0.015625,0.000234375,24.84783516431037
64,0.5,2,0.25,0.0001171875,0.03125,0.00046875,47.03620597127457
64,0.5,2,0.25,0.000234375,0.0625,0.0009375,90.36690055834336
64,0.5,2,0.25,0.00046875,0.125,0.001875,172.43192849068566
64,0.5,2,0.25,0.0009375,0.25,0.00375,312.18983386920723
64,0.5,2,0.25,0.001875,0.5,0.0075,514.5943523061519
64,0.5,2,0.25,0.00375,1.0,0.015,739.1027494628813
64,0.5,2,0.5,2.9296875e-05,0.00390625,5.859375e-05,0.4250628962063416
64,0.5,2,0.5,5.859375e-05,0.0078125,0.0001171875,1.2432483098662976
64,0.5,2,0.5,0.0001171875,0.015625,0.000234375,3.752748688449601
64,0.5,2,0.5,0.000234375,0.03125,0.00046875,10.634652245022457
64,0.5,2,0.5,0.00046875,0.0625,0.0009375,27.12734752159519
64,0.5,2,0.5,0.0009375,0.125,0.001875,60.38969797397237
64,0.5,2,0.5,0.001875,0.25,0.00375,116.35821902502455
64,0.5,2,0.5,0.00375,0.5,0.0075,194.67511703762185
64,0.5,2,0.5,0.0075,1.0,0.015,276.5510887504095
64,0.5,2,1.0,5.859375e-05,0.00390625,5.859375e-05,-11.564679765136674
64,0.5,2,1.0,0.0001171875,0.0078125,0.0001171875,-19.827382267385005
64,0.5,2,1.0,0.000234375,0.015625,0.000234375,-32.7015999070148
64,0.5,2,1.0,0.00046875,0.03125,0.00046875,-52.72570258474513
64,0.5,2,1.0,0.0009375,0.0625,0.0009375,-85.1426889355377
64,0.5,2,1.0,0.001875,0.125,0.001875,-136.01658340939042
64,0.5,2,1.0,0.00375,0.25,0.00375,-206.01051309959504
64,0.5,2,1.0,0.0075,0.5,0.0075,-273.6908525057024
64,0.5,2,1.0,0.015,1.0,0.015,-295.41146759729907
64,0.5,3,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,9.077008260519158
64,0.5,3,0.03125,3.662109375e-06,0.0078125,0.0001171875,17.366902687249507
64,0.5,3,0.03125,7.32421875e-06,0.015625,0.000234375,32.83733002352627
64,0.5,3,0.03125,1.46484375e-05,0.03125,0.00046875,61.78775278704119
64,0.5,3,0.03125,2.9296875e-05,0.0625,0.0009375,116.45084515758172
64,0.5,3,0.03125,5.859375e-05,0.125,0.001875,218.49957377390973
64,0.5,3,0.03125,0.0001171875,0.25,0.00375,400.9700310386851
64,0.5,3,0.03125,0.000234375,0.5,0.0075,699.9940749806485
64,0.5,3,0.03125,0.00046875,1.0,0.015,1120.914735313234
64,0.5,3,0.0625,3.662109375e-06,0.00390625,5.859375e-05,8.10880184865756
64,0.5,3,0.0625,7.32421875e-06,0.0078125,0.0001171875,15.48870524704036
64,0.5,3,0.0625,1.46484375e-05,0.015625,0.000234375,29.264139958152448
