n,A,E,dd,d,hh,h,V
2,0.75,7,0.03125,1.83E-06,0.00390625,5.86E-05,6.537319882
2,0.75,7,0.03125,3.66E-06,0.0078125,1.17E-04,13.0308254
2,0.75,7,0.03125,7.32E-06,0.015625,2.34E-04,25.90706546
2,0.75,7,0.03125,1.46E-05,0.03125,4.69E-04,51.29159537
2,0.75,7,0.03125,2.93E-05,0.0625,9.38E-04,100.8133429
2,0.75,7,0.03125,5.86E-05,0.125,0.001875,195.7280388
2,0.75,7,0.03125,1.17E-04,0.25,0.00375,372.2010862
2,0.75,7,0.03125,2.34E-04,0.5,0.0075,682.9595688
2,0.75,7,0.03125,4.69E-04,1,0.015,1178.263642
2,0.75,7,0.0625,3.66E-06,0.00390625,5.86E-05,6.022769986
2,0.75,7,0.0625,7.32E-06,0.0078125,1.17E-04,11.99954469
2,0.75,7,0.0625,1.46E-05,0.015625,2.34E-04,23.84224681
2,0.75,7,0.0625,2.93E-05,0.03125,4.69E-04,47.1428789
2,0.75,7,0.0625,5.86E-05,0.0625,9.38E-04,92.50405258
2,0.75,7,0.0625,1.17E-04,0.125,0.001875,179.0759999
2,0.75,7,0.0625,2.34E-04,0.25,0.00375,339.0504002
2,0.75,7,0.0625,4.69E-04,0.5,0.0075,618.5927761
2,0.75,7,0.0625,9.38E-04,1,0.015,1058.664646
2,0.75,7,0.125,7.32E-06,0.00390625,5.86E-05,4.997869839
2,0.75,7,0.125,1.46E-05,0.0078125,1.17E-04,9.95227845
2,0.75,7,0.125,2.93E-05,0.015625,2.34E-04,19.74825941
2,0.75,7,0.125,5.86E-05,0.03125,4.69E-04,39.00676876
2,0.75,7,0.125,1.17E-04,0.0625,9.38E-04,76.34674404
2,0.75,7,0.125,2.34E-04,0.125,0.001875,147.3904195
2,0.75,7,0.125,4.69E-04,0.25,0.00375,278.4925595
2,0.75,7,0.125,9.38E-04,0.5,0.0075,507.7033465
2,0.75,7,0.125,0.001875,1,0.015,868.3908633
2,0.75,7,0.25,1.46E-05,0.00390625,5.86E-05,2.95989716
2,0.75,7,0.25,2.93E-05,0.0078125,1.17E-04,5.892641103
2,0.75,7,0.25,5.86E-05,0.015625,2.34E-04,11.71399066
2,0.75,7,0.25,1.17E-04,0.03125,4.69E-04,23.22080565
2,0.75,7,0.25,2.34E-04,0.0625,9.38E-04,45.67024322
2,0.75,7,0.25,4.69E-04,0.125,0.001875,89.56294697
2,0.75,7,0.25,9.38E-04,0.25,0.00375,174.1586582
2,0.75,7,0.25,0.001875,0.5,0.0075,331.7042563
2,0.75,7,0.25,0.00375,1,0.015,597.8317788
2,0.75,7,0.5,2.93E-05,0.00390625,5.86E-05,-1.077195032
2,0.75,7,0.5,5.86E-05,0.0078125,1.17E-04,-2.082019048
2,0.75,7,0.5,1.17E-04,0.015625,2.34E-04,-3.882404671
2,0.75,7,0.5,2.34E-04,0.03125,4.69E-04,-6.863971676
2,0.75,7,0.5,4.69E-04,0.0625,9.38E-04,-10.51426637
2,0.75,7,0.5,9.38E-04,0.125,0.001875,-10.60040096
2,0.75,7,0.5,0.001875,0.25,0.00375,7.833591627
2,0.75,7,0.5,0.00375,0.5,0.0075,81.13763349
2,0.75,7,0.5,0.0075,1,0.015,260.7932471
2,0.75,7,1,5.86E-05,0.00390625,5.86E-05,-9.007720693
2,0.75,7,1,1.17E-04,0.0078125,1.17E-04,-17.56890947
2,0.75,7,1,2.34E-04,0.015625,2.34E-04,-33.6291867
2,0.75,7,1,4.69E-04,0.03125,4.69E-04,-62.06445432
2,0.75,7,1,9.38E-04,0.0625,9.38E-04,-108.2413304
2,0.75,7,1,0.001875,0.125,0.001875,-171.3392352
2,0.75,7,1,0.00375,0.25,0.00375,-231.197935
2,0.75,7,1,0.0075,0.5,0.0075,-231.6815088
2,0.75,7,1,0.015,1,0.015,-97.38288926
2,0.75,10,0.03125,1.83E-06,0.00390625,5.86E-05,4.430335851
2,0.75,10,0.03125,3.66E-06,0.0078125,1.17E-04,8.839229175
2,0.75,10,0.03125,7.32E-06,0.015625,2.34E-04,17.60231438
2,0.75,10,0.03125,1.46E-05,0.03125,4.69E-04,34.94177762
2,0.75,10,0.03125,2.93E-05,0.0625,9.38E-04,68.98660485
2,0.75,10,0.03125,5.86E-05,0.125,0.001875,134.9824196
2,0.75,10,0.03125,1.17E-04,0.25,0.00375,259.9969027
2,0.75,10,0.03125,2.34E-04,0.5,0.0075,487.2320579
2,0.75,10,0.03125,4.69E-04,1,0.015,869.3422392
2,0.75,10,0.0625,3.66E-06,0.00390625,5.86E-05,3.917426881
2,0.75,10,0.0625,7.32E-06,0.0078125,1.17E-04,7.813059219
2,0.75,10,0.0625,1.46E-05,0.015625,2.34E-04,15.55190844
2,0.75,10,0.0625,2.93E-05,0.03125,4.69E-04,30.83818469
2,0.75,10,0.0625,5.86E-05,0.0625,9.38E-04,60.81977512
2,0.75,10,0.0625,1.17E-04,0.125,0.001875,118.7449473
2,0.75,10,0.0625,2.34E-04,0.25,0.00375,228.0440498
2,0.75,10,0.0625,4.69E-04,0.5,0.0075,426.1458843
2,0.75,10,0.0625,9.38E-04,1,0.015,757.401205
2,0.75,10,0.125,7.32E-06,0.00390625,5.86E-05,2.894610993
2,0.75,10,0.125,1.46E-05,0.0078125,1.17E-04,5.773083609
2,0.75,10,0.125,2.93E-05,0.015625,2.34E-04,11.48756331
2,0.75,10,0.125,5.86E-05,0.03125,4.69E-04,22.78932371
2,0.75,10,0.125,1.17E-04,0.0625,9.38E-04,44.92515563
2,0.75,10,0.125,2.34E-04,0.125,0.001875,87.85409047
2,0.75,10,0.125,4.69E-04,0.25,0.00375,169.8023643
2,0.75,10,0.125,9.38E-04,0.5,0.0075,321.1350618
2,0.75,10,0.125,0.001875,1,0.015,580.1214726
2,0.75,10,0.25,1.46E-05,0.00390625,5.86E-05,0.861760651
2,0.75,10,0.25,2.93E-05,0.0078125,1.17E-04,1.728673927
2,0.75,10,0.25,5.86E-05,0.015625,2.34E-04,3.502999276
2,0.75,10,0.25,1.17E-04,0.03125,4.69E-04,7.164732077
2,0.75,10,0.25,2.34E-04,0.0625,9.38E-04,14.74626815
2,0.75,10,0.25,4.69E-04,0.125,0.001875,31.53202076
2,0.75,10,0.25,9.38E-04,0.25,0.00375,69.52806984
2,0.75,10,0.25,0.001875,0.5,0.0075,154.7793529
2,0.75,10,0.25,0.00375,1,0.015,329.4004666
2,0.75,10,0.5,2.93E-05,0.00390625,5.86E-05,-3.167142283
2,0.75,10,0.5,5.86E-05,0.0078125,1.17E-04,-6.216969067
2,0.75,10,0.5,1.17E-04,0.015625,2.34E-04,-12.00178539
2,0.75,10,0.5,2.34E-04,0.03125,4.69E-04,-22.62996347
2,0.75,10,0.5,4.69E-04,0.0625,9.38E-04,-40.52914511
2,0.75,10,0.5,9.38E-04,0.125,0.001875,-66.0634845
2,0.75,10,0.5,0.001875,0.25,0.00375,-90.36040078
2,0.75,10,0.5,0.00375,0.5,0.0075,-81.67989963
2,0.75,10,0.5,0.0075,1,0.015,18.47434654
2,0.75,10,1,5.86E-05,0.00390625,5.86E-05,-11.08145535
2,0.75,10,1,1.17E-04,0.0078125,1.17E-04,-21.6522137
2,0.75,10,1,2.34E-04,0.015625,2.34E-04,-41.58895424
2,0.75,10,1,4.69E-04,0.03125,4.69E-04,-77.31463952
2,0.75,10,1,9.38E-04,0.0625,9.38E-04,-136.7528101
2,0.75,10,1,0.001875,0.125,0.001875,-222.8703491
2,0.75,10,1,0.00375,0.25,0.00375,-320.4021235
2,0.75,10,1,0.0075,0.5,0.0075,-377.0081499
2,0.75,10,1,0.015,1,0.015,-311.913955
2,1,1,0.03125,1.83E-06,0.00390625,5.86E-05,63.78451292
2,1,1,0.03125,3.66E-06,0.0078125,1.17E-04,125.0401536
2,1,1,0.03125,7.32E-06,0.015625,2.34E-04,241.5953321
2,1,1,0.03125,1.46E-05,0.03125,4.69E-04,456.9040378
2,1,1,0.03125,2.93E-05,0.0625,9.38E-04,835.4324313
2,1,1,0.03125,5.86E-05,0.125,0.001875,1452.226248
2,1,1,0.03125,1.17E-04,0.25,0.00375,2363.627754
2,1,1,0.03125,2.34E-04,0.5,0.0075,3534.898363
2,1,1,0.03125,4.69E-04,1,0.015,4782.217535
2,1,1,0.0625,3.66E-06,0.00390625,5.86E-05,63.70916135
2,1,1,0.0625,7.32E-06,0.0078125,1.17E-04,124.8100343
2,1,1,0.0625,1.46E-05,0.015625,2.34E-04,241.1113144
2,1,1,0.0625,2.93E-05,0.03125,4.69E-04,455.352139
2,1,1,0.0625,5.86E-05,0.0625,9.38E-04,830.9058304
2,1,1,0.0625,1.17E-04,0.125,0.001875,1440.751448
2,1,1,0.0625,2.34E-04,0.25,0.00375,2333.792864
2,1,1,0.0625,4.69E-04,0.5,0.0075,3461.884996
2,1,1,0.0625,9.38E-04,1,0.015,4633.633051
2,1,1,0.125,7.32E-06,0.00390625,5.86E-05,63.67733272
2,1,1,0.125,1.46E-05,0.0078125,1.17E-04,124.64696
2,1,1,0.125,2.93E-05,0.015625,2.34E-04,240.0160865
2,1,1,0.125,5.86E-05,0.03125,4.69E-04,452.4684176
2,1,1,0.125,1.17E-04,0.0625,9.38E-04,822.8358553
2,1,1,0.125,2.34E-04,0.125,0.001875,1418.565386
2,1,1,0.125,4.69E-04,0.25,0.00375,2275.392434
2,1,1,0.125,9.38E-04,0.5,0.0075,3334.596325
2,1,1,0.125,0.001875,1,0.015,4386.746552
2,1,1,0.25,1.46E-05,0.00390625,5.86E-05,63.50094746
2,1,1,0.25,2.93E-05,0.0078125,1.17E-04,124.1408687
2,1,1,0.25,5.86E-05,0.015625,2.34E-04,238.4305512
2,1,1,0.25,1.17E-04,0.03125,4.69E-04,447.2369709
2,1,1,0.25,2.34E-04,0.0625,9.38E-04,807.5636113
2,1,1,0.25,4.69E-04,0.125,0.001875,1376.057407
2,1,1,0.25,9.38E-04,0.25,0.00375,2175.879271
2,1,1,0.25,0.001875,0.5,0.0075,3129.768718
2,1,1,0.25,0.00375,1,0.015,4017.612746
2,1,1,0.5,2.93E-05,0.00390625,5.86E-05,63.23486311
2,1,1,0.5,5.86E-05,0.0078125,1.17E-04,123.0931347
2,1,1,0.5,1.17E-04,0.015625,2.34E-04,235.3272795
2,1,1,0.5,2.34E-04,0.03125,4.69E-04,437.5902896
2,1,1,0.5,4.69E-04,0.0625,9.38E-04,779.2396252
2,1,1,0.5,9.38E-04,0.125,0.001875,1305.232538
2,1,1,0.5,0.001875,0.25,0.00375,2020.551221
2,1,1,0.5,0.00375,0.5,0.0075,2833.935859
2,1,1,0.5,0.0075,1,0.015,3550.552107
2,1,1,1,5.86E-05,0.00390625,5.86E-05,62.59334547
2,1,1,1,1.17E-04,0.0078125,1.17E-04,121.181127
2,1,1,1,2.34E-04,0.015625,2.34E-04,229.7901531
2,1,1,1,4.69E-04,0.03125,4.69E-04,420.3384477
2,1,1,1,9.38E-04,0.0625,9.38E-04,733.5556455
2,1,1,1,0.001875,0.125,0.001875,1199.023686
2,1,1,1,0.00375,0.25,0.00375,1806.940531
2,1,1,1,0.0075,0.5,0.0075,2478.450062
2,1,1,1,0.015,1,0.015,3079.907353
2,1,2,0.03125,1.83E-06,0.00390625,5.86E-05,32.46579929
2,1,2,0.03125,3.66E-06,0.0078125,1.17E-04,64.25168914
2,1,2,0.03125,7.32E-06,0.015625,2.34E-04,126.1647716
2,1,2,0.03125,1.46E-05,0.03125,4.69E-04,244.7771563
2,1,2,0.03125,2.93E-05,0.0625,9.38E-04,465.4071809
2,1,2,0.03125,5.86E-05,0.125,0.001875,856.4297665
2,1,2,0.03125,1.17E-04,0.25,0.00375,1501.8039
2,1,2,0.03125,2.34E-04,0.5,0.0075,2452.822951
2,1,2,0.03125,4.69E-04,1,0.015,3631.511941
2,1,2,0.0625,3.66E-06,0.00390625,5.86E-05,32.43276344
2,1,2,0.0625,7.32E-06,0.0078125,1.17E-04,64.14687428
2,1,2,0.0625,1.46E-05,0.015625,2.34E-04,125.8895818
2,1,2,0.0625,2.93E-05,0.03125,4.69E-04,243.8789931
2,1,2,0.0625,5.86E-05,0.0625,9.38E-04,462.643738
2,1,2,0.0625,1.17E-04,0.125,0.001875,848.6449059
2,1,2,0.0625,2.34E-04,0.25,0.00375,1480.389754
2,1,2,0.0625,4.69E-04,0.5,0.0075,2397.999784
2,1,2,0.0625,9.38E-04,1,0.015,3511.916427
2,1,2,0.125,7.32E-06,0.00390625,5.86E-05,32.40001083
2,1,2,0.125,1.46E-05,0.0078125,1.17E-04,64.02106846
2,1,2,0.125,2.93E-05,0.015625,2.34E-04,125.309446
2,1,2,0.125,5.86E-05,0.03125,4.69E-04,242.190885
2,1,2,0.125,1.17E-04,0.0625,9.38E-04,457.5867886
2,1,2,0.125,2.34E-04,0.125,0.001875,833.9702625
2,1,2,0.125,4.69E-04,0.25,0.00375,1440.138056
2,1,2,0.125,9.38E-04,0.5,0.0075,2303.406788
2,1,2,0.125,0.001875,1,0.015,3317.165938
2,1,2,0.25,1.46E-05,0.00390625,5.86E-05,32.30570212
2,1,2,0.25,2.93E-05,0.0078125,1.17E-04,63.7285437
2,1,2,0.25,5.86E-05,0.015625,2.34E-04,124.3672841
2,1,2,0.25,1.17E-04,0.03125,4.69E-04,239.1175636
2,1,2,0.25,2.34E-04,0.0625,9.38E-04,448.2533682
2,1,2,0.25,4.69E-04,0.125,0.001875,807.1010561
2,1,2,0.25,9.38E-04,0.25,0.00375,1372.585591
2,1,2,0.25,0.001875,0.5,0.0075,2154.568794
2,1,2,0.25,0.00375,1,0.015,3034.484425
2,1,2,0.5,2.93E-05,0.00390625,5.86E-05,32.15044405
2,1,2,0.5,5.86E-05,0.0078125,1.17E-04,63.16267456
2,1,2,0.5,1.17E-04,0.015625,2.34E-04,122.6112454
2,1,2,0.5,2.34E-04,0.03125,4.69E-04,233.5857048
2,1,2,0.5,4.69E-04,0.0625,9.38E-04,431.7009287
2,1,2,0.5,9.38E-04,0.125,0.001875,763.2319857
2,1,2,0.5,0.001875,0.25,0.00375,1270.130274
2,1,2,0.5,0.00375,0.5,0.0075,1947.457456
2,1,2,0.5,0.0075,1,0.015,2684.578764
2,1,2,1,5.86E-05,0.00390625,5.86E-05,31.82501757
2,1,2,1,1.17E-04,0.0078125,1.17E-04,62.1459507
2,1,2,1,2.34E-04,0.015625,2.34E-04,119.5623759
2,1,2,1,4.69E-04,0.03125,4.69E-04,224.0948601
2,1,2,1,9.38E-04,0.0625,9.38E-04,405.6119195
2,1,2,1,0.001875,0.125,0.001875,699.4388622
2,1,2,1,0.00375,0.25,0.00375,1134.368321
2,1,2,1,0.0075,0.5,0.0075,1705.543093
2,1,2,1,0.015,1,0.015,2333.356063
2,1,3,0.03125,1.83E-06,0.00390625,5.86E-05,21.77447536
2,1,3,0.03125,3.66E-06,0.0078125,1.17E-04,43.23380215
2,1,3,0.03125,7.32E-06,0.015625,2.34E-04,85.37502371
2,1,3,0.03125,1.46E-05,0.03125,4.69E-04,167.1708733
2,1,3,0.03125,2.93E-05,0.0625,9.38E-04,322.5994542
2,1,3,0.03125,5.86E-05,0.125,0.001875,607.6092376
2,1,3,0.03125,1.17E-04,0.25,0.00375,1102.139122
2,1,3,0.03125,2.34E-04,0.5,0.0075,1884.219929
2,1,3,0.03125,4.69E-04,1,0.015,2946.97225
2,1,3,0.0625,3.66E-06,0.00390625,5.86E-05,21.75366576
2,1,3,0.0625,7.32E-06,0.0078125,1.17E-04,43.16683423
2,1,3,0.0625,1.46E-05,0.015625,2.34E-04,85.18502657
2,1,3,0.0625,2.93E-05,0.03125,4.69E-04,166.5471736
2,1,3,0.0625,5.86E-05,0.0625,9.38E-04,320.643405
2,1,3,0.0625,1.17E-04,0.125,0.001875,601.8706235
2,1,3,0.0625,2.34E-04,0.25,0.00375,1085.809048
2,1,3,0.0625,4.69E-04,0.5,0.0075,1840.921243
2,1,3,0.0625,9.38E-04,1,0.015,2847.775581
2,1,3,0.125,7.32E-06,0.00390625,5.86E-05,21.72829315
2,1,3,0.125,1.46E-05,0.0078125,1.17E-04,43.07346627
2,1,3,0.125,2.93E-05,0.015625,2.34E-04,84.79482641
2,1,3,0.125,5.86E-05,0.03125,4.69E-04,165.375314
2,1,3,0.125,1.17E-04,0.0625,9.38E-04,317.0396707
2,1,3,0.125,2.34E-04,0.125,0.001875,591.1409326
2,1,3,0.125,4.69E-04,0.25,0.00375,1055.599697
2,1,3,0.125,9.38E-04,0.5,0.0075,1766.69444
2,1,3,0.125,0.001875,1,0.015,2687.77826
2,1,3,0.25,1.46E-05,0.00390625,5.86E-05,21.66507331
2,1,3,0.25,2.93E-05,0.0078125,1.17E-04,42.87181265
2,1,3,0.25,5.86E-05,0.015625,2.34E-04,84.14047692
2,1,3,0.25,1.17E-04,0.03125,4.69E-04,163.2435055
2,1,3,0.25,2.34E-04,0.0625,9.38E-04,310.4450753
2,1,3,0.25,4.69E-04,0.125,0.001875,571.8167701
2,1,3,0.25,9.38E-04,0.25,0.00375,1005.278573
2,1,3,0.25,0.001875,0.5,0.0075,1651.04547
2,1,3,0.25,0.00375,1,0.015,2458.239707
2,1,3,0.5,2.93E-05,0.00390625,5.86E-05,21.55847835
2,1,3,0.5,5.86E-05,0.0078125,1.17E-04,42.49105795
2,1,3,0.5,1.17E-04,0.015625,2.34E-04,82.93963492
2,1,3,0.5,2.34E-04,0.03125,4.69E-04,159.4305573
2,1,3,0.5,4.69E-04,0.0625,9.38E-04,298.9246567
2,1,3,0.5,9.38E-04,0.125,0.001875,540.5216686
2,1,3,0.5,0.001875,0.25,0.00375,929.7921012
2,1,3,0.5,0.00375,0.5,0.0075,1492.28069
2,1,3,0.5,0.0075,1,0.015,2176.355938
2,1,3,1,5.86E-05,0.00390625,5.86E-05,21.34484512
2,1,3,1,1.17E-04,0.0078125,1.17E-04,41.80945384
2,1,3,1,2.34E-04,0.015625,2.34E-04,80.86761763
2,1,3,1,4.69E-04,0.03125,4.69E-04,152.9713585
2,1,3,1,9.38E-04,0.0625,9.38E-04,280.9066705
2,1,3,1,0.001875,0.125,0.001875,495.4849554
2,1,3,1,0.00375,0.25,0.00375,830.9346783
2,1,3,1,0.0075,0.5,0.0075,1308.584658
2,1,3,1,0.015,1,0.015,1893.640976
2,1,5,0.03125,1.83E-06,0.00390625,5.86E-05,13.12812225
2,1,5,0.03125,3.66E-06,0.0078125,1.17E-04,26.13536652
2,1,5,0.03125,7.32E-06,0.015625,2.34E-04,51.84959558
2,1,5,0.03125,1.46E-05,0.03125,4.69E-04,102.3047073
2,1,5,0.03125,2.93E-05,0.0625,9.38E-04,199.9390916
2,1,5,0.03125,5.86E-05,0.125,0.001875,384.4470329
2,1,5,0.03125,1.17E-04,0.25,0.00375,720.0043043
2,1,5,0.03125,2.34E-04,0.5,0.0075,1290.346977
2,1,5,0.03125,4.69E-04,1,0.015,2151.112407
2,1,5,0.0625,3.66E-06,0.00390625,5.86E-05,13.11635296
2,1,5,0.0625,7.32E-06,0.0078125,1.17E-04,26.0970056
2,1,5,0.0625,1.46E-05,0.015625,2.34E-04,51.73360001
2,1,5,0.0625,2.93E-05,0.03125,4.69E-04,101.9221137
2,1,5,0.0625,5.86E-05,0.0625,9.38E-04,198.720674
2,1,5,0.0625,1.17E-04,0.125,0.001875,380.7436986
2,1,5,0.0625,2.34E-04,0.25,0.00375,709.0979813
2,1,5,0.0625,4.69E-04,0.5,0.0075,1260.239442
2,1,5,0.0625,9.38E-04,1,0.015,2077.771816
2,1,5,0.125,7.32E-06,0.00390625,5.86E-05,13.09969929
2,1,5,0.125,1.46E-05,0.0078125,1.17E-04,26.03709887
2,1,5,0.125,2.93E-05,0.015625,2.34E-04,51.50085014
2,1,5,0.125,5.86E-05,0.03125,4.69E-04,101.2053737
2,1,5,0.125,1.17E-04,0.0625,9.38E-04,196.4643774
2,1,5,0.125,2.34E-04,0.125,0.001875,373.8666408
2,1,5,0.125,4.69E-04,0.25,0.00375,689.2148887
2,1,5,0.125,9.38E-04,0.5,0.0075,1208.959614
2,1,5,0.125,0.001875,1,0.015,1960.394697
2,1,5,0.25,1.46E-05,0.00390625,5.86E-05,13.06230928
2,1,5,0.25,2.93E-05,0.0078125,1.17E-04,25.91452763
2,1,5,0.25,5.86E-05,0.015625,2.34E-04,51.10131299
2,1,5,0.25,1.17E-04,0.03125,4.69E-04,99.90326464
2,1,5,0.25,2.34E-04,0.0625,9.38E-04,192.3648503
2,1,5,0.25,4.69E-04,0.125,0.001875,361.6555414
2,1,5,0.25,9.38E-04,0.25,0.00375,656.3112849
2,1,5,0.25,0.001875,0.5,0.0075,1129.636619
2,1,5,0.25,0.00375,1,0.015,1793.402431
2,1,5,0.5,2.93E-05,0.00390625,5.86E-05,12.99786942
2,1,5,0.5,5.86E-05,0.0078125,1.17E-04,25.68772655
2,1,5,0.5,1.17E-04,0.015625,2.34E-04,50.37584895
2,1,5,0.5,2.34E-04,0.03125,4.69E-04,97.58033746
2,1,5,0.5,4.69E-04,0.0625,9.38E-04,185.2857805
2,1,5,0.5,9.38E-04,0.125,0.001875,341.9961116
2,1,5,0.5,0.001875,0.25,0.00375,607.3213951
2,1,5,0.5,0.00375,0.5,0.0075,1021.75163
2,1,5,0.5,0.0075,1,0.015,1589.416421
2,1,5,1,5.86E-05,0.00390625,5.86E-05,12.87319879
2,1,5,1,1.17E-04,0.0078125,1.17E-04,25.28159345
2,1,5,1,2.34E-04,0.015625,2.34E-04,49.126512
2,1,5,1,4.69E-04,0.03125,4.69E-04,93.67962178
2,1,5,1,9.38E-04,0.0625,9.38E-04,174.2656473
2,1,5,1,0.001875,0.125,0.001875,313.8946586
2,1,5,1,0.00375,0.25,0.00375,543.6097256
2,1,5,1,0.0075,0.5,0.0075,897.701252
2,1,5,1,0.015,1,0.015,1384.67393
2,1,7,0.03125,1.83E-06,0.00390625,5.86E-05,9.396818634
2,1,7,0.03125,3.66E-06,0.0078125,1.17E-04,18.72857342
2,1,7,0.03125,7.32E-06,0.015625,2.34E-04,37.23033581
2,1,7,0.03125,1.46E-05,0.03125,4.69E-04,73.70679162
2,1,7,0.03125,2.93E-05,0.0625,9.38E-04,144.8683325
2,1,7,0.03125,5.86E-05,0.125,0.001875,281.2209777
2,1,7,0.03125,1.17E-04,0.25,0.00375,534.8465684
2,1,7,0.03125,2.34E-04,0.5,0.0075,982.0346556
2,1,7,0.03125,4.69E-04,1,0.015,1697.35895
2,1,7,0.0625,3.66E-06,0.00390625,5.86E-05,9.388701405
2,1,7,0.0625,7.32E-06,0.0078125,1.17E-04,18.70194085
2,1,7,0.0625,1.46E-05,0.015625,2.34E-04,37.14748533
2,1,7,0.0625,2.93E-05,0.03125,4.69E-04,73.43270913
2,1,7,0.0625,5.86E-05,0.0625,9.38E-04,143.9898244
2,1,7,0.0625,1.17E-04,0.125,0.001875,278.5066813
2,1,7,0.0625,2.34E-04,0.25,0.00375,526.71768
2,1,7,0.0625,4.69E-04,0.5,0.0075,959.1059204
2,1,7,0.0625,9.38E-04,1,0.015,1639.434353
2,1,7,0.125,7.32E-06,0.00390625,5.86E-05,9.376506289
2,1,7,0.125,1.46E-05,0.0078125,1.17E-04,18.65831357
2,1,7,0.125,2.93E-05,0.015625,2.34E-04,36.98297596
2,1,7,0.125,5.86E-05,0.03125,4.69E-04,72.92030095
2,1,7,0.125,1.17E-04,0.0625,9.38E-04,142.3583913
2,1,7,0.125,2.34E-04,0.125,0.001875,273.4807228
2,1,7,0.125,4.69E-04,0.25,0.00375,511.997581
2,1,7,0.125,9.38E-04,0.5,0.0075,920.1513906
2,1,7,0.125,0.001875,1,0.015,1546.950288
2,1,7,0.25,1.46E-05,0.00390625,5.86E-05,9.350248088
2,1,7,0.25,2.93E-05,0.0078125,1.17E-04,18.570894
2,1,7,0.25,5.86E-05,0.015625,2.34E-04,36.69766248
2,1,7,0.25,1.17E-04,0.03125,4.69E-04,71.98966728
2,1,7,0.25,2.34E-04,0.0625,9.38E-04,139.4028013
2,1,7,0.25,4.69E-04,0.125,0.001875,264.6116556
2,1,7,0.25,9.38E-04,0.25,0.00375,487.6955265
2,1,7,0.25,0.001875,0.5,0.0075,860.005444
2,1,7,0.25,0.00375,1,0.015,1415.689359
2,1,7,0.5,2.93E-05,0.00390625,5.86E-05,9.304369045
2,1,7,0.5,5.86E-05,0.0078125,1.17E-04,18.41048592
2,1,7,0.5,1.17E-04,0.015625,2.34E-04,36.18106033
2,1,7,0.5,2.34E-04,0.03125,4.69E-04,70.32824921
2,1,7,0.5,4.69E-04,0.0625,9.38E-04,134.3213964
2,1,7,0.5,9.38E-04,0.125,0.001875,250.3556263
2,1,7,0.5,0.001875,0.25,0.00375,451.581046
2,1,7,0.5,0.00375,0.5,0.0075,778.4346103
2,1,7,0.5,0.0075,1,0.015,1255.59384
2,1,7,1,5.86E-05,0.00390625,5.86E-05,9.216914779
2,1,7,1,1.17E-04,0.0078125,1.17E-04,18.12258122
2,1,7,1,2.34E-04,0.015625,2.34E-04,35.29078738
2,1,7,1,4.69E-04,0.03125,4.69E-04,67.54679443
2,1,7,1,9.38E-04,0.0625,9.38E-04,126.4182569
2,1,7,1,0.001875,0.125,0.001875,230.0145376
2,1,7,1,0.00375,0.25,0.00375,404.6895244
2,1,7,1,0.0075,0.5,0.0075,684.824174
2,1,7,1,0.015,1,0.015,1094.68279
2,1,10,0.03125,1.83E-06,0.00390625,5.86E-05,6.58812129
2,1,10,0.03125,3.66E-06,0.0078125,1.17E-04,13.14199029
2,1,10,0.03125,7.32E-06,0.015625,2.34E-04,26.16477694
2,1,10,0.03125,1.46E-05,0.03125,4.69E-04,51.93252932
2,1,10,0.03125,2.93E-05,0.0625,9.38E-04,102.5181294
2,1,10,0.03125,5.86E-05,0.125,0.001875,200.4961259
2,1,10,0.03125,1.17E-04,0.25,0.00375,386.0492621
2,1,10,0.03125,2.34E-04,0.5,0.0075,723.3048982
2,1,10,0.03125,4.69E-04,1,0.015,1290.952702
2,1,10,0.0625,3.66E-06,0.00390625,5.86E-05,6.582639319
2,1,10,0.0625,7.32E-06,0.0078125,1.17E-04,13.12389032
2,1,10,0.0625,1.46E-05,0.015625,2.34E-04,26.10717423
2,1,10,0.0625,2.93E-05,0.03125,4.69E-04,51.74124108
2,1,10,0.0625,5.86E-05,0.0625,9.38E-04,101.9020649
2,1,10,0.0625,1.17E-04,0.125,0.001875,198.5674751
2,1,10,0.0625,2.34E-04,0.25,0.00375,380.1952754
2,1,10,0.0625,4.69E-04,0.5,0.0075,706.4908647
2,1,10,0.0625,9.38E-04,1,0.015,1247.039531
2,1,10,0.125,7.32E-06,0.00390625,5.86E-05,6.574027002
2,1,10,0.125,1.46E-05,0.0078125,1.17E-04,13.09311577
2,1,10,0.125,2.93E-05,0.015625,2.34E-04,25.99362467
2,1,10,0.125,5.86E-05,0.03125,4.69E-04,51.38416433
2,1,10,0.125,1.17E-04,0.0625,9.38E-04,100.7542954
2,1,10,0.125,2.34E-04,0.125,0.001875,195.0025277
2,1,10,0.125,4.69E-04,0.25,0.00375,369.6467245
2,1,10,0.125,9.38E-04,0.5,0.0075,677.9559555
2,1,10,0.125,0.001875,1,0.015,1176.971214
2,1,10,0.25,1.46E-05,0.00390625,5.86E-05,6.556014914
2,1,10,0.25,2.93E-05,0.0078125,1.17E-04,13.03225376
2,1,10,0.25,5.86E-05,0.015625,2.34E-04,25.79490122
2,1,10,0.25,1.17E-04,0.03125,4.69E-04,50.73529193
2,1,10,0.25,2.34E-04,0.0625,9.38E-04,98.6786882
2,1,10,0.25,4.69E-04,0.125,0.001875,188.739406
2,1,10,0.25,9.38E-04,0.25,0.00375,352.2501421
2,1,10,0.25,0.001875,0.5,0.0075,633.9078549
