n,A,E,dd,d,hh,h,V
2,1.0,2,0.03125,1.46484375e-05,0.03125,0.00046875,142.9538458291317
2,1.0,2,0.03125,2.9296875e-05,0.0625,0.0009375,280.12577827244326
2,1.0,2,0.03125,5.859375e-05,0.125,0.001875,542.2903510463707
2,1.0,2,0.03125,0.0001171875,0.25,0.00375,1018.9099392492144
2,1.0,2,0.03125,0.000234375,0.5,0.0075,1803.605580696784
2,1.0,2,0.03125,0.00046875,1.0,0.015,2889.993808636851
2,1.0,2,0.0625,3.662109375e-06,0.00390625,5.859375e-05,19.200364195108985
2,1.0,2,0.0625,7.32421875e-06,0.0078125,0.0001171875,36.90249685371053
2,1.0,2,0.0625,1.46484375e-05,0.015625,0.000234375,72.27286943578154
2,1.0,2,0.0625,2.9296875e-05,0.03125,0.00046875,142.44368486261425
2,1.0,2,0.0625,5.859375e-05,0.0625,0.0009375,279.38377832275785
2,1.0,2,0.0625,0.0001171875,0.125,0.001875,540.3108812098989
2,1.0,2,0.0625,0.000234375,0.25,0.00375,1015.5300120991112
2,1.0,2,0.0625,0.00046875,0.5,0.0075,1796.9639473814764
2,1.0,2,0.0625,0.0009375,1.0,0.015,2865.877320085868
2,1.0,2,0.125,7.32421875e-06,0.00390625,5.859375e-05,18.963984386226294
2,1.0,2,0.125,1.46484375e-05,0.0078125,0.0001171875,36.64648290287563
2,1.0,2,0.125,2.9296875e-05,0.015625,0.000234375,71.87664292615669
2,1.0,2,0.125,5.859375e-05,0.03125,0.00046875,141.52483810078212
2,1.0,2,0.125,0.0001171875,0.0625,0.0009375,278.05119759925907
2,1.0,2,0.125,0.000234375,0.125,0.001875,538.7564228175308
2,1.0,2,0.125,0.00046875,0.25,0.00375,1013.074944131497
2,1.0,2,0.125,0.0009375,0.5,0.0075,1783.8164053793555
2,1.0,2,0.125,0.001875,1.0,0.015,2817.373970558044
2,1.0,2,0.25,1.46484375e-05,0.00390625,5.859375e-05,18.77874019161356
2,1.0,2,0.25,2.9296875e-05,0.0078125,0.0001171875,36.28437099050475
2,1.0,2,0.25,5.859375e-05,0.015625,0.000234375,71.32895396489648
2,1.0,2,0.25,0.0001171875,0.03125,0.00046875,140.9635125146743
2,1.0,2,0.25,0.000234375,0.0625,0.0009375,277.40693046243365
2,1.0,2,0.25,0.00046875,0.125,0.001875,538.4620825135687
2,1.0,2,0.25,0.0009375,0.25,0.00375,1007.9661033004436
2,1.0,2,0.25,0.001875,0.5,0.0075,1757.0357962771816
2,1.0,2,0.25,0.00375,1.0,0.015,2721.885187236058
2,1.0,2,0.5,2.9296875e-05,0.00390625,5.859375e-05,18.40302013087014
2,1.0,2,0.5,5.859375e-05,0.0078125,0.0001171875,35.83010151289987
2,1.0,2,0.5,0.0001171875,0.015625,0.000234375,70.99120510117982
2,1.0,2,0.5,0.000234375,0.03125,0.00046875,140.76641418898348
2,1.0,2,0.5,0.00046875,0.0625,0.0009375,277.81890692902914
2,1.0,2,0.5,0.0009375,0.125,0.001875,537.059878199037
2,1.0,2,0.5,0.001875,0.25,0.00375,995.6239687292008
2,1.0,2,0.5,0.00375,0.5,0.0075,1703.1242753371112
2,1.0,2,0.5,0.0075,1.0,0.015,2549.2254369237544
2,1.0,2,1.0,5.859375e-05,0.00390625,5.859375e-05,18.05620948443238
2,1.0,2,1.0,0.0001171875,0.0078125,0.0001171875,35.60121126779084
2,1.0,2,1.0,0.000234375,0.015625,0.000234375,71.08885345145646
2,1.0,2,1.0,0.00046875,0.03125,0.00046875,141.18434936659395
2,1.0,2,1.0,0.0009375,0.0625,0.0009375,277.895496830771
2,1.0,2,1.0,0.001875,0.125,0.001875,532.5007745824691
2,1.0,2,1.0,0.00375,0.25,0.00375,969.252100913886
2,1.0,2,1.0,0.0075,0.5,0.0075,1602.4154404088629
2,1.0,2,1.0,0.015,1.0,0.015,2301.964486969384
2,1.0,3,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,14.223966978009845
2,1.0,3,0.03125,3.662109375e-06,0.0078125,0.0001171875,26.979560356073076
2,1.0,3,0.03125,7.32421875e-06,0.015625,0.000234375,52.51563367096884
2,1.0,3,0.03125,1.46484375e-05,0.03125,0.00046875,103.80950153796738
2,1.0,3,0.03125,2.9296875e-05,0.0625,0.0009375,204.08628842858135
2,1.0,3,0.03125,5.859375e-05,0.125,0.001875,400.0068739828512
2,1.0,3,0.03125,0.0001171875,0.25,0.00375,768.800418847333
2,1.0,3,0.03125,0.000234375,0.5,0.0075,1412.5073841710546
2,1.0,3,0.03125,0.00046875,1.0,0.015,2376.839594456771
2,1.0,3,0.0625,3.662109375e-06,0.00390625,5.859375e-05,14.074008826495298
2,1.0,3,0.0625,7.32421875e-06,0.0078125,0.0001171875,26.777263831568497
2,1.0,3,0.0625,1.46484375e-05,0.015625,0.000234375,52.10415310722307
2,1.0,3,0.0625,2.9296875e-05,0.03125,0.00046875,102.82795596399347
2,1.0,3,0.0625,5.859375e-05,0.0625,0.0009375,202.3755425160756
2,1.0,3,0.0625,0.0001171875,0.125,0.001875,396.2993226447902
2,1.0,3,0.0625,0.000234375,0.25,0.00375,762.9164155056735
2,1.0,3,0.0625,0.00046875,0.5,0.0075,1402.1325055222
2,1.0,3,0.0625,0.0009375,1.0,0.015,2349.1791124874594
2,1.0,3,0.125,7.32421875e-06,0.00390625,5.859375e-05,13.846543153617164
2,1.0,3,0.125,1.46484375e-05,0.0078125,0.0001171875,26.4318897801069
2,1.0,3,0.125,2.9296875e-05,0.015625,0.000234375,51.45430519286536
2,1.0,3,0.125,5.859375e-05,0.03125,0.00046875,101.3578517357188
2,1.0,3,0.125,0.0001171875,0.0625,0.0009375,199.99335393335747
2,1.0,3,0.125,0.000234375,0.125,0.001875,392.8820601242928
2,1.0,3,0.125,0.00046875,0.25,0.00375,757.3986812435556
2,1.0,3,0.125,0.0009375,0.5,0.0075,1385.8111759101075
2,1.0,3,0.125,0.001875,1.0,0.015,2300.740173114368
2,1.0,3,0.25,1.46484375e-05,0.00390625,5.859375e-05,13.59490698737144
2,1.0,3,0.25,2.9296875e-05,0.0078125,0.0001171875,25.929018964038967
2,1.0,3,0.25,5.859375e-05,0.015625,0.000234375,50.58813547936016
2,1.0,3,0.25,0.0001171875,0.03125,0.00046875,100.01160646678238
2,1.0,3,0.25,0.000234375,0.0625,0.0009375,198.084034383239
2,1.0,3,0.25,0.00046875,0.125,0.001875,390.35079144286937
2,1.0,3,0.25,0.0009375,0.25,0.00375,749.5382074998321
2,1.0,3,0.25,0.001875,0.5,0.0075,1358.7679353646995
2,1.0,3,0.25,0.00375,1.0,0.015,2215.116206922878
2,1.0,3,0.5,2.9296875e-05,0.00390625,5.859375e-05,13.172852599969245
2,1.0,3,0.5,5.859375e-05,0.0078125,0.0001171875,25.305879382062187
2,1.0,3,0.5,0.0001171875,0.015625,0.000234375,49.781931885320105
2,1.0,3,0.5,0.000234375,0.03125,0.00046875,99.04397775501334
2,1.0,3,0.5,0.00046875,0.0625,0.0009375,197.06036583203905
2,1.0,3,0.5,0.0009375,0.125,0.001875,386.9867069420999
2,1.0,3,0.5,0.001875,0.25,0.00375,736.6215511322771
2,1.0,3,0.5,0.00375,0.5,0.0075,1311.9483341539722
2,1.0,3,0.5,0.0075,1.0,0.015,2070.278820974194
2,1.0,3,1.0,5.859375e-05,0.00390625,5.859375e-05,12.735054343276673
2,1.0,3,1.0,0.0001171875,0.0078125,0.0001171875,24.813299285381373
2,1.0,3,1.0,0.000234375,0.015625,0.000234375,49.422277228846575
2,1.0,3,1.0,0.00046875,0.03125,0.00046875,98.63510312586466
2,1.0,3,1.0,0.0009375,0.0625,0.0009375,195.8944881562421
2,1.0,3,1.0,0.001875,0.125,0.001875,381.7218383866408
2,1.0,3,1.0,0.00375,0.25,0.00375,714.3217307973889
2,1.0,3,1.0,0.0075,0.5,0.0075,1231.9552242088985
2,1.0,3,1.0,0.015,1.0,0.015,1868.6177393208077
2,1.0,5,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,9.542898598584737
2,1.0,5,0.03125,3.662109375e-06,0.0078125,0.0001171875,18.023587344494644
2,1.0,5,0.03125,7.32421875e-06,0.015625,0.000234375,34.863617821428974
2,1.0,5,0.03125,1.46484375e-05,0.03125,0.00046875,68.8049609947272
2,1.0,5,0.03125,2.9296875e-05,0.0625,0.0009375,135.0303112850093
2,1.0,5,0.03125,5.859375e-05,0.125,0.001875,266.53128109046804
2,1.0,5,0.03125,0.0001171875,0.25,0.00375,521.2569292991191
2,1.0,5,0.03125,0.000234375,0.5,0.0075,992.3745394071656
2,1.0,5,0.03125,0.00046875,1.0,0.015,1764.8282166683523
2,1.0,5,0.0625,3.662109375e-06,0.00390625,5.859375e-05,9.41698170645505
2,1.0,5,0.0625,7.32421875e-06,0.0078125,0.0001171875,17.78887941087139
2,1.0,5,0.0625,1.46484375e-05,0.015625,0.000234375,34.30836957203136
2,1.0,5,0.0625,2.9296875e-05,0.03125,0.00046875,67.49161562589993
2,1.0,5,0.0625,5.859375e-05,0.0625,0.0009375,132.64535446129588
2,1.0,5,0.0625,0.0001171875,0.125,0.001875,261.75381403447324
2,1.0,5,0.0625,0.000234375,0.25,0.00375,514.0080331614627
2,1.0,5,0.0625,0.00046875,0.5,0.0075,980.1622847638566
2,1.0,5,0.0625,0.0009375,1.0,0.015,1736.8486474509916
2,1.0,5,0.125,7.32421875e-06,0.00390625,5.859375e-05,9.214625991440846
2,1.0,5,0.125,1.46484375e-05,0.0078125,0.0001171875,17.397612868398106
2,1.0,5,0.125,2.9296875e-05,0.015625,0.000234375,33.50285966018387
2,1.0,5,0.125,5.859375e-05,0.03125,0.00046875,65.72705261990845
2,1.0,5,0.125,0.0001171875,0.0625,0.0009375,129.72503190663684
2,1.0,5,0.125,0.000234375,0.125,0.001875,257.41510315446965
2,1.0,5,0.125,0.00046875,0.25,0.00375,507.0481232804374
2,1.0,5,0.125,0.0009375,0.5,0.0075,963.4849053301564
2,1.0,5,0.125,0.001875,1.0,0.015,1693.39706737798
2,1.0,5,0.25,1.46484375e-05,0.00390625,5.859375e-05,8.944933032505794
2,1.0,5,0.25,2.9296875e-05,0.0078125,0.0001171875,16.83676772939671
2,1.0,5,0.25,5.859375e-05,0.015625,0.000234375,32.486117917402254
2,1.0,5,0.25,0.0001171875,0.03125,0.00046875,64.00953065003664
2,1.0,5,0.25,0.000234375,0.0625,0.0009375,127.24858333759812
2,1.0,5,0.25,0.00046875,0.125,0.001875,253.8489488890838
2,1.0,5,0.25,0.0009375,0.25,0.00375,498.5405875347832
2,1.0,5,0.25,0.001875,0.5,0.0075,939.6892079348364
2,1.0,5,0.25,0.00375,1.0,0.015,1624.1418804074383
2,1.0,5,0.5,2.9296875e-05,0.00390625,5.859375e-05,8.541968773534277
2,1.0,5,0.5,5.859375e-05,0.0078125,0.0001171875,16.17582688158305
2,1.0,5,0.5,0.0001171875,0.015625,0.000234375,31.487034147705383
2,1.0,5,0.5,0.000234375,0.03125,0.00046875,62.73038962574185
2,1.0,5,0.5,0.00046875,0.0625,0.0009375,125.5753233497675
2,1.0,5,0.5,0.0009375,0.125,0.001875,249.88904288074733
2,1.0,5,0.5,0.001875,0.25,0.00375,487.1815926942514
2,1.0,5,0.5,0.00375,0.5,0.0075,903.5749094692974
2,1.0,5,0.5,0.0075,1.0,0.015,1514.773868718739
2,1.0,5,1.0,5.859375e-05,0.00390625,5.859375e-05,8.111253782993474
2,1.0,5,1.0,0.0001171875,0.0078125,0.0001171875,15.599546304191126
2,1.0,5,1.0,0.000234375,0.015625,0.000234375,30.938523881826864
2,1.0,5,1.0,0.00046875,0.03125,0.00046875,61.96347092635539
2,1.0,5,1.0,0.0009375,0.0625,0.0009375,123.95872265279556
2,1.0,5,1.0,0.001875,0.125,0.001875,245.11309570711552
2,1.0,5,1.0,0.00375,0.25,0.00375,470.5351663000187
2,1.0,5,1.0,0.0075,0.5,0.0075,846.9970902658083
2,1.0,5,1.0,0.015,1.0,0.015,1366.6890090517168
2,1.0,7,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,7.263074704127288
2,1.0,7,0.03125,3.662109375e-06,0.0078125,0.0001171875,13.732658067812254
2,1.0,7,0.03125,7.32421875e-06,0.015625,0.000234375,26.48160939250542
2,1.0,7,0.03125,1.46484375e-05,0.03125,0.00046875,52.104263690506784
2,1.0,7,0.03125,2.9296875e-05,0.0625,0.0009375,101.91848954108131
2,1.0,7,0.03125,5.859375e-05,0.125,0.001875,201.37122012063315
2,1.0,7,0.03125,0.0001171875,0.25,0.00375,396.3053175325321
2,1.0,7,0.03125,0.000234375,0.5,0.0075,767.4165614887651
2,1.0,7,0.03125,0.00046875,1.0,0.015,1407.2910611665588
2,1.0,7,0.0625,3.662109375e-06,0.00390625,5.859375e-05,7.154297085529407
2,1.0,7,0.0625,7.32421875e-06,0.0078125,0.0001171875,13.498902746420576
2,1.0,7,0.0625,1.46484375e-05,0.015625,0.000234375,25.897317412062907
2,1.0,7,0.0625,2.9296875e-05,0.03125,0.00046875,50.73740220979472
2,1.0,7,0.0625,5.859375e-05,0.0625,0.0009375,99.42014250530084
2,1.0,7,0.0625,0.0001171875,0.125,0.001875,196.52313114066317
2,1.0,7,0.0625,0.000234375,0.25,0.00375,389.1249565010805
2,1.0,7,0.0625,0.00046875,0.5,0.0075,755.5183024632298
2,1.0,7,0.0625,0.0009375,1.0,0.015,1381.3058005952637
2,1.0,7,0.125,7.32421875e-06,0.00390625,5.859375e-05,6.975869926449814
2,1.0,7,0.125,1.46484375e-05,0.0078125,0.0001171875,13.11558469426697
2,1.0,7,0.125,2.9296875e-05,0.015625,0.000234375,25.083195268421072
2,1.0,7,0.125,5.859375e-05,0.03125,0.00046875,48.99219924596707
2,1.0,7,0.125,0.0001171875,0.0625,0.0009375,96.53885412573035
2,1.0,7,0.125,0.000234375,0.125,0.001875,192.24937596910104
2,1.0,7,0.125,0.00046875,0.25,0.00375,382.321793136346
2,1.0,7,0.125,0.0009375,0.5,0.0075,740.2221942733066
2,1.0,7,0.125,0.001875,1.0,0.015,1343.2235488053354
2,1.0,7,0.25,1.46484375e-05,0.00390625,5.859375e-05,6.723324672387564
2,1.0,7,0.25,2.9296875e-05,0.0078125,0.0001171875,12.576010759243776
2,1.0,7,0.25,5.859375e-05,0.015625,0.000234375,24.091468448702702
2,1.0,7,0.25,0.0001171875,0.03125,0.00046875,47.30506187266753
2,1.0,7,0.25,0.000234375,0.0625,0.0009375,94.12008162888604
2,1.0,7,0.25,0.00046875,0.125,0.001875,188.72802953142752
2,1.0,7,0.25,0.0009375,0.25,0.00375,374.4809547822582
2,1.0,7,0.25,0.001875,0.5,0.0075,719.782594238812
2,1.0,7,0.25,0.00375,1.0,0.015,1285.6088550677416
2,1.0,7,0.5,2.9296875e-05,0.00390625,5.859375e-05,6.363501130057241
2,1.0,7,0.5,5.859375e-05,0.0078125,0.0001171875,11.962524402941725
2,1.0,7,0.5,0.0001171875,0.015625,0.000234375,23.12693114425081
2,1.0,7,0.5,0.000234375,0.03125,0.00046875,46.06928390596312
2,1.0,7,0.5,0.00046875,0.0625,0.0009375,92.44696984629051
2,1.0,7,0.5,0.0009375,0.125,0.001875,185.03786900226928
2,1.0,7,0.5,0.001875,0.25,0.00375,364.81066627926526
2,1.0,7,0.5,0.00375,0.5,0.0075,690.6399201795534
2,1.0,7,0.5,0.0075,1.0,0.015,1197.8337425258703
2,1.0,7,1.0,5.859375e-05,0.00390625,5.859375e-05,5.979637851552934
2,1.0,7,1.0,0.0001171875,0.0078125,0.0001171875,11.421577035262402
2,1.0,7,1.0,0.000234375,0.015625,0.000234375,22.588669460869003
2,1.0,7,1.0,0.00046875,0.03125,0.00046875,45.29840250346468
2,1.0,7,1.0,0.0009375,0.0625,0.0009375,90.90118328732966
2,1.0,7,1.0,0.001875,0.125,0.001875,180.95879785350263
2,1.0,7,1.0,0.00375,0.25,0.00375,351.62027846397643
2,1.0,7,1.0,0.0075,0.5,0.0075,646.9237323351003
2,1.0,7,1.0,0.015,1.0,0.015,1080.5843688175387
2,1.0,10,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,5.381097314701266
2,1.0,10,0.03125,3.662109375e-06,0.0078125,0.0001171875,10.21093627679485
2,1.0,10,0.03125,7.32421875e-06,0.015625,0.000234375,19.64895915272265
2,1.0,10,0.03125,1.46484375e-05,0.03125,0.00046875,38.50098789736158
2,1.0,10,0.03125,2.9296875e-05,0.0625,0.0009375,74.98887507798759
2,1.0,10,0.03125,5.859375e-05,0.125,0.001875,148.03371411473557
2,1.0,10,0.03125,0.0001171875,0.25,0.00375,292.3916980315161
2,1.0,10,0.03125,0.000234375,0.5,0.0075,573.8249324890235
2,1.0,10,0.03125,0.00046875,1.0,0.015,1081.0229619640556
2,1.0,10,0.0625,3.662109375e-06,0.00390625,5.859375e-05,5.290988008528743
2,1.0,10,0.0625,7.32421875e-06,0.0078125,0.0001171875,9.994172977063954
2,1.0,10,0.0625,1.46484375e-05,0.015625,0.000234375,19.084424342509628
2,1.0,10,0.0625,2.9296875e-05,0.03125,0.00046875,37.197739896208525
2,1.0,10,0.0625,5.859375e-05,0.0625,0.0009375,72.60413328241248
2,1.0,10,0.0625,0.0001171875,0.125,0.001875,143.5267300731728
2,1.0,10,0.0625,0.000234375,0.25,0.00375,285.8646945251394
2,1.0,10,0.0625,0.00046875,0.5,0.0075,563.1442161914898
2,1.0,10,0.0625,0.0009375,1.0,0.015,1058.3871342442187
2,1.0,10,0.125,7.32421875e-06,0.00390625,5.859375e-05,5.1412947744282205
2,1.0,10,0.125,1.46484375e-05,0.0078125,0.0001171875,9.64454858527876
2,1.0,10,0.125,2.9296875e-05,0.015625,0.000234375,18.32500465655868
2,1.0,10,0.125,5.859375e-05,0.03125,0.00046875,35.60496914421171
2,1.0,10,0.125,0.0001171875,0.0625,0.0009375,69.99261786707454
2,1.0,10,0.125,0.000234375,0.125,0.001875,139.6829434202865
2,1.0,10,0.125,0.00046875,0.25,0.00375,279.79583167767123
2,1.0,10,0.125,0.0009375,0.5,0.0075,550.0560097518431
2,1.0,10,0.125,0.001875,1.0,0.015,1026.7636671063997
2,1.0,10,0.25,1.46484375e-05,0.00390625,5.859375e-05,4.921386060126449
2,1.0,10,0.25,2.9296875e-05,0.0078125,0.0001171875,9.162053721303655
2,1.0,10,0.25,5.859375e-05,0.015625,0.000234375,17.43151352276449
2,1.0,10,0.25,0.0001171875,0.03125,0.00046875,34.09252000862463
2,1.0,10,0.25,0.000234375,0.0625,0.0009375,67.84347509856569
2,1.0,10,0.25,0.00046875,0.125,0.001875,136.54773982670105
2,1.0,10,0.25,0.0009375,0.25,0.00375,273.11093998770014
2,1.0,10,0.25,0.001875,0.5,0.0075,533.4494103518343
2,1.0,10,0.25,0.00375,1.0,0.015,980.9650830526894
2,1.0,10,0.5,2.9296875e-05,0.00390625,5.859375e-05,4.619405681704723
2,1.0,10,0.5,5.859375e-05,0.0078125,0.0001171875,8.632339827301013
2,1.0,10,0.5,0.0001171875,0.015625,0.000234375,16.580109460491563
2,1.0,10,0.5,0.000234375,0.03125,0.00046875,33.00997196768008
2,1.0,10,0.5,0.00046875,0.0625,0.0009375,66.35442234867442
2,1.0,10,0.5,0.0009375,0.125,0.001875,133.39790474038494
2,1.0,10,0.5,0.001875,0.25,0.00375,265.33703749232683
2,1.0,10,0.5,0.00375,0.5,0.0075,510.94157668307446
2,1.0,10,0.5,0.0075,1.0,0.015,913.2904988137664
2,1.0,10,1.0,5.859375e-05,0.00390625,5.859375e-05,4.299785340340083
2,1.0,10,1.0,0.0001171875,0.0078125,0.0001171875,8.166154473418002
2,1.0,10,1.0,0.000234375,0.015625,0.000234375,16.107268194751928
2,1.0,10,1.0,0.00046875,0.03125,0.00046875,32.326995392705506
2,1.0,10,1.0,0.0009375,0.0625,0.0009375,65.02122229816194
2,1.0,10,1.0,0.001875,0.125,0.001875,130.1235947909342
2,1.0,10,1.0,0.00375,0.25,0.00375,255.308295535639
2,1.0,10,1.0,0.0075,0.5,0.0075,478.3737846926106
2,1.0,10,1.0,0.015,1.0,0.015,823.8457803222726
4,0.0,1,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,-534.5780848212622
4,0.0,1,0.03125,3.662109375e-06,0.0078125,0.0001171875,-647.4085556078521
4,0.0,1,0.03125,7.32421875e-06,0.015625,0.000234375,-750.2897464296975
4,0.0,1,0.03125,1.46484375e-05,0.03125,0.00046875,-820.7785169990623
4,0.0,1,0.03125,2.9296875e-05,0.0625,0.0009375,-862.7668626044049
4,0.0,1,0.03125,5.859375e-05,0.125,0.001875,-857.7351088956782
4,0.0,1,0.03125,0.0001171875,0.25,0.00375,-814.0913387331229
4,0.0,1,0.03125,0.000234375,0.5,0.0075,-778.5935925677451
4,0.0,1,0.03125,0.00046875,1.0,0.015,-785.6006003940165
4,0.0,1,0.0625,3.662109375e-06,0.00390625,5.859375e-05,-539.321604837122
4,0.0,1,0.0625,7.32421875e-06,0.0078125,0.0001171875,-653.6964745890327
4,0.0,1,0.0625,1.46484375e-05,0.015625,0.000234375,-758.2721725829351
4,0.0,1,0.0625,2.9296875e-05,0.03125,0.00046875,-830.9945060425487
4,0.0,1,0.0625,5.859375e-05,0.0625,0.0009375,-876.7245799027862
4,0.0,1,0.0625,0.0001171875,0.125,0.001875,-879.543582378341
4,0.0,1,0.0625,0.000234375,0.25,0.00375,-846.0295745630842
4,0.0,1,0.0625,0.00046875,0.5,0.0075,-826.4303419211705
4,0.0,1,0.0625,0.0009375,1.0,0.015,-864.1345356578685
4,0.0,1,0.125,7.32421875e-06,0.00390625,5.859375e-05,-549.5276633915087
4,0.0,1,0.125,1.46484375e-05,0.0078125,0.0001171875,-666.4505652967705
4,0.0,1,0.125,2.9296875e-05,0.015625,0.000234375,-770.7477968980104
4,0.0,1,0.125,5.859375e-05,0.03125,0.00046875,-851.2406418925176
4,0.0,1,0.125,0.0001171875,0.0625,0.0009375,-904.530965723308
4,0.0,1,0.125,0.000234375,0.125,0.001875,-918.8028627051424
4,0.0,1,0.125,0.00046875,0.25,0.00375,-907.1197409675964
4,0.0,1,0.125,0.0009375,0.5,0.0075,-928.1010525087706
4,0.0,1,0.125,0.001875,1.0,0.015,-1033.732204723642
4,0.0,1,0.25,1.46484375e-05,0.00390625,5.859375e-05,-568.658038128908
4,0.0,1,0.25,2.9296875e-05,0.0078125,0.0001171875,-688.8112409445885
4,0.0,1,0.25,5.859375e-05,0.015625,0.000234375,-800.4479720060584
4,0.0,1,0.25,0.0001171875,0.03125,0.00046875,-887.5039076860621
4,0.0,1,0.25,0.000234375,0.0625,0.0009375,-956.1892735800008
4,0.0,1,0.25,0.00046875,0.125,0.001875,-993.7995463709624
4,0.0,1,0.25,0.0009375,0.25,0.00375,-1033.462646175848
4,0.0,1,0.25,0.001875,0.5,0.0075,-1141.421486499682
4,0.0,1,0.25,0.00375,1.0,0.015,-1373.512441748448
4,0.0,1,0.5,2.9296875e-05,0.00390625,5.859375e-05,-607.3541885966266
4,0.0,1,0.5,5.859375e-05,0.0078125,0.0001171875,-731.0990811857613
4,0.0,1,0.5,0.0001171875,0.015625,0.000234375,-852.0398828198677
4,0.0,1,0.5,0.000234375,0.03125,0.00046875,-954.4586150855272
4,0.0,1,0.5,0.00046875,0.0625,0.0009375,-1048.2088092745685
4,0.0,1,0.5,0.0009375,0.125,0.001875,-1144.961605691797
4,0.0,1,0.5,0.001875,0.25,0.00375,-1287.8483377670534
4,0.0,1,0.5,0.00375,0.5,0.0075,-1553.8378448165986
4,0.0,1,0.5,0.0075,1.0,0.015,-1968.9576568846164
4,0.0,1,1.0,5.859375e-05,0.00390625,5.859375e-05,-666.4625655910588
4,0.0,1,1.0,0.0001171875,0.0078125,0.0001171875,-805.3513600824267
4,0.0,1,1.0,0.000234375,0.015625,0.000234375,-936.6487654520424
4,0.0,1,1.0,0.00046875,0.03125,0.00046875,-1068.2648626234372
4,0.0,1,1.0,0.0009375,0.0625,0.0009375,-1227.8435752218825
4,0.0,1,1.0,0.001875,0.125,0.001875,-1437.3887000563948
4,0.0,1,1.0,0.00375,0.25,0.00375,-1763.8837523785628
4,0.0,1,1.0,0.0075,0.5,0.0075,-2254.719341255584
4,0.0,1,1.0,0.015,1.0,0.015,-2801.126870698434
4,0.0,2,0.03125,1.8310546875e-06,0.00390625,5.859375e-05,-440.3181420802675
4,0.0,2,0.03125,3.662109375e-06,0.0078125,0.0001171875,-562.6913012708692
4,0.0,2,0.03125,7.32421875e-06,0.015625,0.000234375,-670.9228680878866
4,0.0,2,0.03125,1.46484375e-05,0.03125,0.00046875,-748.6579951004553
4,0.0,2,0.03125,2.9296875e-05,0.0625,0.0009375,-813.3604322343191
4,0.0,2,0.03125,5.859375e-05,0.125,0.001875,-839.1278286361654
4,0.0,2,0.03125,0.0001171875,0.25,0.00375,-828.225622025742
4,0.0,2,0.03125,0.000234375,0.5,0.0075,-811.9120931491797
4,0.0,2,0.03125,0.00046875,1.0,0.015,-825.807116861646
4,0.0,2,0.0625,3.662109375e-06,0.00390625,5.859375e-05,-450.9902549153335
4,0.0,2,0.0625,7.32421875e-06,0.0078125,0.0001171875,-575.0946473048762
4,0.0,2,0.0625,1.46484375e-05,0.015625,0.000234375,-685.0505930879069
4,0.0,2,0.0625,2.9296875e-05,0.03125,0.00046875,-767.9080154559557
4,0.0,2,0.0625,5.859375e-05,0.0625,0.0009375,-837.8676258398082
4,0.0,2,0.0625,0.0001171875,0.125,0.001875,-876.194690258272
4,0.0,2,0.0625,0.000234375,0.25,0.00375,-878.8236320102588
4,0.0,2,0.0625,0.00046875,0.5,0.0075,-883.8485356080944
4,0.0,2,0.0625,0.0009375,1.0,0.015,-934.0406832383746
4,0.0,2,0.125,7.32421875e-06,0.00390625,5.859375e-05,-465.3720001294565
4,0.0,2,0.125,1.46484375e-05,0.0078125,0.0001171875,-594.5184982394417
4,0.0,2,0.125,2.9296875e-05,0.015625,0.000234375,-707.2942777099915
4,0.0,2,0.125,5.859375e-05,0.03125,0.00046875,-799.6174604592752
4,0.0,2,0.125,0.0001171875,0.0625,0.0009375,-881.5788543240266
4,0.0,2,0.125,0.000234375,0.125,0.001875,-934.5378212171156
4,0.0,2,0.125,0.00046875,0.25,0.00375,-964.236929782592
4,0.0,2,0.125,0.0009375,0.5,0.0075,-1014.565529501964
4,0.0,2,0.125,0.001875,1.0,0.015,-1141.601216579435
4,0.0,2,0.25,1.46484375e-05,0.00390625,5.859375e-05,-497.38698853054126
4,0.0,2,0.25,2.9296875e-05,0.0078125,0.0001171875,-629.7622673124426
4,0.0,2,0.25,5.859375e-05,0.015625,0.000234375,-749.748003665688
4,0.0,2,0.25,0.0001171875,0.03125,0.00046875,-853.4614352708314
4,0.0,2,0.25,0.000234375,0.0625,0.0009375,-950.8361667193044
4,0.0,2,0.25,0.00046875,0.125,0.001875,-1032.235478049663
4,0.0,2,0.25,0.0009375,0.25,0.00375,-1116.3766609036782
4,0.0,2,0.25,0.001875,0.5,0.0075,-1262.728591450355
4,0.0,2,0.25,0.00375,1.0,0.015,-1519.2716642284545
4,0.0,2,0.5,2.9296875e-05,0.00390625,5.859375e-05,-553.0280397261045
4,0.0,2,0.5,5.859375e-05,0.0078125,0.0001171875,-687.8432019041226
4,0.0,2,0.5,0.0001171875,0.015625,0.000234375,-818.0110974315676
4,0.0,2,0.5,0.000234375,0.03125,0.00046875,-938.3030761527176
4,0.0,2,0.5,0.00046875,0.0625,0.0009375,-1063.360608333102
4,0.0,2,0.5,0.0009375,0.125,0.001875,-1207.6232364950563
4,0.0,2,0.5,0.001875,0.25,0.00375,-1400.6298114949504
4,0.0,2,0.5,0.00375,0.5,0.0075,-1707.6698471312604
